"unique_id","datetime","country","shape","duration (seconds)","latitude","longitude","GDP (in USD)","Internet Users (percent of total)","Unemployment (percent of total)","Syfy Films (total year)","Year"
224,"2010-10-10 23:30:00","USA","disk","0","33.8352778","-117.9136111","14964372000000.0","71.69","9.60000038146973","19","2010"
225,"2011-10-10 00:00:00","USA","triangle","7200","42.7283333","-73.6922222","15517926000000.0","69.72946076","8.89999961853027","26","2011"
226,"2011-10-10 01:00:00","USA","circle","300","36.7280556","-108.2180556","15517926000000.0","69.72946076","8.89999961853027","26","2011"
227,"2011-10-10 02:00:00","USA","other","300","34.6100000","-112.3150000","15517926000000.0","69.72946076","8.89999961853027","26","2011"
228,"2011-10-10 10:30:00","USA","circle","60","42.0963889","-79.3758333","15517926000000.0","69.72946076","8.89999961853027","26","2011"
229,"2011-10-10 14:00:00","GBR","oval","300","51.316667","-.266667","2608824654243.59","85.37999855","8.036999702453612","26","2011"
230,"2011-10-10 14:30:00","USA","oval","40","41.5500000","-71.4666667","15517926000000.0","69.72946076","8.89999961853027","26","2011"
231,"2011-10-10 15:00:00","USA","disk","5","41.3500000","-72.0788889","15517926000000.0","69.72946076","8.89999961853027","26","2011"
232,"2011-10-10 19:00:00","USA","light","300","37.6086111","-77.3736111","15517926000000.0","69.72946076","8.89999961853027","26","2011"
233,"2011-10-10 20:00:00","CAN","flash","4","43.25","-79.833333","1788647906047.76","83.0","7.5","26","2011"
234,"2011-10-10 20:00:00","USA","fireball","1200","41.5622222","-72.6511111","15517926000000.0","69.72946076","8.89999961853027","26","2011"
235,"2011-10-10 21:00:00","USA","fireball","60","41.4819444","-81.7983333","15517926000000.0","69.72946076","8.89999961853027","26","2011"
236,"2011-10-10 21:00:00","USA","circle","15","39.9625000","-76.7280556","15517926000000.0","69.72946076","8.89999961853027","26","2011"
237,"2011-10-10 21:55:00","USA","circle","3","41.1238889","-100.7650000","15517926000000.0","69.72946076","8.89999961853027","26","2011"
238,"2011-10-10 23:00:00","USA","triangle","90","39.5297222","-84.0866667","15517926000000.0","69.72946076","8.89999961853027","26","2011"
239,"2012-10-10 10:15:00","USA","circle","630","41.1669444","-73.2052778","16155255000000.0","74.7","8.10000038146973","22","2012"
240,"2012-10-10 18:56:00","USA","sphere","240","32.7152778","-117.1563889","16155255000000.0","74.7","8.10000038146973","22","2012"
241,"2012-10-10 19:09:00","USA","oval","120","42.5802778","-83.0302778","16155255000000.0","74.7","8.10000038146973","22","2012"
242,"2012-10-10 19:40:00","USA","light","900","43.0480556","-76.1477778","16155255000000.0","74.7","8.10000038146973","22","2012"
243,"2012-10-10 19:45:00","USA","circle","240","43.0480556","-76.1477778","16155255000000.0","74.7","8.10000038146973","22","2012"
244,"2012-10-10 20:00:00","USA","light","20","38.8338889","-104.8208333","16155255000000.0","74.7","8.10000038146973","22","2012"
245,"2012-10-10 20:00:00","USA","changing","240","32.9975000","-87.6300000","16155255000000.0","74.7","8.10000038146973","22","2012"
246,"2012-10-10 20:15:00","USA","disk","1800","40.7141667","-74.0063889","16155255000000.0","74.7","8.10000038146973","22","2012"
247,"2012-10-10 20:17:00","CAN","triangle","30","44.136076","-79.308339","1824288757447.57","83.0","7.300000190734861","22","2012"
248,"2012-10-10 20:30:00","USA","fireball","120","32.3122222","-106.7777778","16155255000000.0","74.7","8.10000038146973","22","2012"
249,"2012-10-10 20:30:00","USA","light","240","37.7305556","-88.9330556","16155255000000.0","74.7","8.10000038146973","22","2012"
250,"2012-10-10 20:30:00","USA","other","6","37.3394444","-121.8938889","16155255000000.0","74.7","8.10000038146973","22","2012"
251,"2012-10-10 20:45:00","USA","sphere","300","33.4483333","-112.0733333","16155255000000.0","74.7","8.10000038146973","22","2012"
252,"2012-10-10 20:48:00","USA","light","240","46.6022222","-120.5047222","16155255000000.0","74.7","8.10000038146973","22","2012"
253,"2012-10-10 21:00:00","USA","changing","1200","30.2669444","-97.7427778","16155255000000.0","74.7","8.10000038146973","22","2012"
254,"2012-10-10 21:00:00","USA","cigar","180","36.3436111","-83.2841667","16155255000000.0","74.7","8.10000038146973","22","2012"
255,"2012-10-10 21:00:00","USA","light","600","46.8219444","-123.0950000","16155255000000.0","74.7","8.10000038146973","22","2012"
256,"2012-10-10 23:01:00","USA","cylinder","20","41.1147222","-74.1500000","16155255000000.0","74.7","8.10000038146973","22","2012"
257,"2012-10-10 23:20:00","USA","rectangle","5","33.7397222","-116.4119444","16155255000000.0","74.7","8.10000038146973","22","2012"
258,"2013-10-10 02:32:00","USA","chevron","5","28.0777778","-82.7638889","16691517000000.0","71.4","7.400000095367429","27","2013"
259,"2013-10-10 04:00:00","USA","triangle","0","41.4488889","-82.7080556","16691517000000.0","71.4","7.400000095367429","27","2013"
260,"2013-10-10 17:00:00","USA","light","10800","38.6272222","-90.1977778","16691517000000.0","71.4","7.400000095367429","27","2013"
261,"2013-10-10 17:10:00","CAN","light","10","45.416667","-75.7","1842628005830.18","85.8","7.099999904632571","27","2013"
262,"2013-10-10 19:00:00","USA","light","60","40.9780556","-81.7822222","16691517000000.0","71.4","7.400000095367429","27","2013"
263,"2013-10-10 19:15:00","CAN","light","120","45.716667","-67","1842628005830.18","85.8","7.099999904632571","27","2013"
264,"2013-10-10 19:20:00","USA","light","120","44.4905556","-73.1113889","16691517000000.0","71.4","7.400000095367429","27","2013"
265,"2013-10-10 19:20:00","USA","circle","600","29.9938889","-90.2416667","16691517000000.0","71.4","7.400000095367429","27","2013"
266,"2013-10-10 20:00:00","USA","circle","300","39.7463889","-84.2866667","16691517000000.0","71.4","7.400000095367429","27","2013"
267,"2013-10-10 20:00:00","USA","light","5","42.7647222","-71.4402778","16691517000000.0","71.4","7.400000095367429","27","2013"
268,"2013-10-10 20:30:00","USA","light","1200","42.9275000","-83.6300000","16691517000000.0","71.4","7.400000095367429","27","2013"
269,"2013-10-10 20:30:00","USA","circle","60","44.7791667","-93.3361111","16691517000000.0","71.4","7.400000095367429","27","2013"
270,"2013-10-10 20:32:00","USA","sphere","45","42.4775000","-83.0277778","16691517000000.0","71.4","7.400000095367429","27","2013"
271,"2013-10-10 20:35:00","USA","triangle","180","42.3086111","-83.4822222","16691517000000.0","71.4","7.400000095367429","27","2013"
272,"2013-10-10 21:00:00","CAN","unknown","0","42.033333","-82.75","1842628005830.18","85.8","7.099999904632571","27","2013"
273,"2013-10-10 21:17:00","USA","triangle","45","39.1611111","-80.3522222","16691517000000.0","71.4","7.400000095367429","27","2013"
274,"2013-10-10 21:30:00","USA","light","1","42.7647222","-71.4402778","16691517000000.0","71.4","7.400000095367429","27","2013"
275,"1973-10-11 16:45:00","USA","egg","14400","26.9338889","-80.0944444","1428549000000.0","nan","nan","2","1973"
276,"1978-10-11 23:00:00","USA","circle","300","42.5294444","-83.7802778","2356571000000.0","nan","nan","3","1978"
277,"1986-10-11 20:30:00","AUS","unknown","20","-23.697479","133.883621","182281757134.863","nan","nan","5","1986"
278,"1987-10-11 21:30:00","USA","light","30","44.9133333","-93.5030556","4870217000000.0","nan","nan","4","1987"
279,"1987-10-11 23:59:00","USA","fireball","60","38.3708333","-90.5002778","4870217000000.0","nan","nan","4","1987"
280,"1989-10-11 02:30:00","DNK","fireball","180","0","0","112409236409.401","nan","nan","5","1989"
281,"1989-10-11 21:00:00","USA","sphere","180","41.2455556","-89.9247222","5657693000000.0","nan","nan","5","1989"
282,"1989-10-11 21:00:00","USA","sphere","300","41.2455556","-89.9247222","5657693000000.0","nan","nan","5","1989"
283,"1992-10-11 10:00:00","USA","sphere","900","35.0844444","-106.6505556","6539299000000.0","1.724202539","7.5","5","1992"
284,"1994-10-11 02:00:00","USA","triangle","300","39.7763889","-74.8627778","7308755000000.0","4.862780635","6.099999904632571","4","1994"
285,"1994-10-11 04:00:00","USA","chevron","4","33.9533333","-117.3952778","7308755000000.0","4.862780635","6.099999904632571","4","1994"
286,"1995-10-11 18:30:00","USA","unknown","720","40.7141667","-74.0063889","7664060000000.0","9.237088297","5.599999904632571","5","1995"
287,"1995-10-11 20:00:00","USA","unknown","120","38.4191667","-82.4452778","7664060000000.0","9.237088297","5.599999904632571","5","1995"
288,"1996-10-11 16:00:00","USA","formation","0","46.8083333","-100.7833333","8100201000000.0","16.41935296","5.400000095367429","9","1996"
289,"1996-10-11 22:00:00","USA","light","60","36.6336111","-81.7838889","8100201000000.0","16.41935296","5.400000095367429","9","1996"
290,"1997-10-11 22:00:00","ISL","sphere","300","64.066667","-21.95","7596126045.95208","27.47886875","3.72000002861023","19","1997"
291,"1997-10-11 23:30:00","SWE","unknown","600","0","0","264477727278.68103","23.72794756","10.359000205993699","19","1997"
292,"1998-10-11 02:15:00","USA","other","3600","37.5422222","-122.5150000","9089168000000.0","30.09319659","4.5","13","1998"
293,"1998-10-11 14:05:00","USA","cigar","120","18.4463889","-66.3880556","9089168000000.0","30.09319659","4.5","13","1998"
294,"1998-10-11 14:30:00","USA","light","10","36.5452778","-82.6611111","9089168000000.0","30.09319659","4.5","13","1998"
295,"1998-10-11 20:30:00","USA","sphere","0","39.7944444","-87.3958333","9089168000000.0","30.09319659","4.5","13","1998"
296,"1998-10-11 20:30:00","USA","sphere","14400","39.7944444","-87.3958333","9089168000000.0","30.09319659","4.5","13","1998"
297,"1998-10-11 22:40:00","USA","sphere","30","44.3875000","-68.2044444","9089168000000.0","30.09319659","4.5","13","1998"
298,"1998-10-11 22:45:00","USA","fireball","4","38.4088889","-121.3705556","9089168000000.0","30.09319659","4.5","13","1998"
299,"1999-10-11 00:15:00","USA","light","180","32.3666667","-86.3000000","9660624000000.0","35.84872446","4.19999980926514","20","1999"
300,"1999-10-11 01:00:00","CAN","triangle","0","46.3","-63.216667","676082654640.91","36.18644004","7.599999904632571","20","1999"
301,"1999-10-11 04:30:00","USA","light","300","34.0522222","-118.2427778","9660624000000.0","35.84872446","4.19999980926514","20","1999"
302,"1999-10-11 07:40:00","USA","oval","600","41.9438889","-85.6325000","9660624000000.0","35.84872446","4.19999980926514","20","1999"
303,"1999-10-11 09:10:00","USA","light","10","45.2630556","-122.6913889","9660624000000.0","35.84872446","4.19999980926514","20","1999"
304,"1999-10-11 18:00:00","CAN","disk","6","45.333333","-80.033333","676082654640.91","36.18644004","7.599999904632571","20","1999"
305,"1999-10-11 20:15:00","USA","oval","30","42.0386111","-78.3411111","9660624000000.0","35.84872446","4.19999980926514","20","1999"
306,"1999-10-11 20:15:00","USA","oval","30","42.0386111","-78.3411111","9660624000000.0","35.84872446","4.19999980926514","20","1999"
307,"1999-10-11 20:15:00","USA","oval","60","42.0386111","-78.3411111","9660624000000.0","35.84872446","4.19999980926514","20","1999"
308,"1999-10-11 20:15:00","USA","oval","60","42.0386111","-78.3411111","9660624000000.0","35.84872446","4.19999980926514","20","1999"
309,"1999-10-11 20:35:00","USA","other","5400","36.6230556","-93.1638889","9660624000000.0","35.84872446","4.19999980926514","20","1999"
310,"1999-10-11 21:00:00","USA","cigar","2","40.9730556","-117.7347222","9660624000000.0","35.84872446","4.19999980926514","20","1999"
311,"1999-10-11 21:10:00","USA","triangle","45","42.1947222","-122.7083333","9660624000000.0","35.84872446","4.19999980926514","20","1999"
312,"1999-10-11 21:30:00","USA","light","600","37.6866667","-96.9763889","9660624000000.0","35.84872446","4.19999980926514","20","1999"
313,"1999-10-11 21:30:00","USA","light","3600","30.3880556","-95.6961111","9660624000000.0","35.84872446","4.19999980926514","20","1999"
314,"1999-10-11 21:45:00","USA","light","900","36.4011111","-93.7377778","9660624000000.0","35.84872446","4.19999980926514","20","1999"
315,"1999-10-11 22:30:00","USA","disk","600","41.9316667","-87.9888889","9660624000000.0","35.84872446","4.19999980926514","20","1999"
316,"2000-10-11 19:30:00","GBR","diamond","3","51.514125","-.093689","1635441065214.1","26.82175435","5.5619997978210405","18","2000"
317,"2000-10-11 20:00:00","USA","light","30","43.9747222","-75.9111111","10284779000000.0","43.07916264","4.0","18","2000"
318,"2000-10-11 22:00:00","USA","light","30","38.7138889","-121.4616667","10284779000000.0","43.07916264","4.0","18","2000"
319,"2000-10-11 22:09:00","GBR","changing","240","52.75","-3.883333","1635441065214.1","26.82175435","5.5619997978210405","18","2000"
320,"2000-10-11 23:30:00","USA","light","1500","33.9791667","-118.0319444","10284779000000.0","43.07916264","4.0","18","2000"
321,"2001-10-11 01:00:00","USA","light","10800","45.1244444","-92.6733333","10621824000000.0","49.08083159","4.699999809265139","19","2001"
322,"2001-10-11 02:15:00","USA","other","1800","64.8377778","-147.7163889","10621824000000.0","49.08083159","4.699999809265139","19","2001"
323,"2001-10-11 05:15:00","USA","light","900","39.7391667","-104.9841667","10621824000000.0","49.08083159","4.699999809265139","19","2001"
324,"2001-10-11 08:15:00","USA","teardrop","300","31.2516667","-89.8375000","10621824000000.0","49.08083159","4.699999809265139","19","2001"
325,"2001-10-11 20:35:00","USA","triangle","60","39.2191667","-121.0600000","10621824000000.0","49.08083159","4.699999809265139","19","2001"
326,"2001-10-11 23:49:00","USA","teardrop","300","40.7425000","-84.1052778","10621824000000.0","49.08083159","4.699999809265139","19","2001"
327,"2002-10-11 06:17:00","USA","fireball","6","37.2152778","-93.2980556","10977514000000.0","58.78540388","5.800000190734861","18","2002"
328,"2002-10-11 13:25:00","USA","sphere","600","39.5297222","-119.8127778","10977514000000.0","58.78540388","5.800000190734861","18","2002"
329,"2002-10-11 16:15:00","USA","cylinder","300","42.1625000","-71.0416667","10977514000000.0","58.78540388","5.800000190734861","18","2002"
330,"2002-10-11 20:36:00","USA","fireball","3","32.7833333","-96.8000000","10977514000000.0","58.78540388","5.800000190734861","18","2002"
331,"2003-10-11 00:00:00","USA","unknown","172800","32.7152778","-117.1563889","11510670000000.0","61.69711712","6.0","15","2003"
332,"2003-10-11 00:20:00","USA","circle","5","43.6666667","-92.9744444","11510670000000.0","61.69711712","6.0","15","2003"
333,"2003-10-11 01:29:00","USA","egg","120","40.7141667","-74.0063889","11510670000000.0","61.69711712","6.0","15","2003"
334,"2003-10-11 03:00:00","USA","sphere","3","39.3280556","-120.1822222","11510670000000.0","61.69711712","6.0","15","2003"
335,"2003-10-11 11:32:00","USA","circle","40","43.4197222","-85.8000000","11510670000000.0","61.69711712","6.0","15","2003"
336,"2003-10-11 13:00:00","USA","cigar","2","41.492537","-99.901813","11510670000000.0","61.69711712","6.0","15","2003"
337,"2003-10-11 19:05:00","USA","light","600","38.7297222","-120.7975000","11510670000000.0","61.69711712","6.0","15","2003"
338,"2003-10-11 20:00:00","USA","unknown","10","40.0991667","-104.9366667","11510670000000.0","61.69711712","6.0","15","2003"
339,"2003-10-11 20:30:00","USA","disk","180","39.1652778","-86.5263889","11510670000000.0","61.69711712","6.0","15","2003"
340,"2003-10-11 22:40:00","USA","chevron","600","39.0911111","-94.4152778","11510670000000.0","61.69711712","6.0","15","2003"
341,"2004-10-11 01:00:00","USA","triangle","3","21.3069444","-157.8583333","12274928000000.0","64.75825648","5.5","20","2004"
342,"2004-10-11 02:37:00","USA","rectangle","20","34.0522222","-118.2427778","12274928000000.0","64.75825648","5.5","20","2004"
343,"2004-10-11 03:40:00","USA","light","20","44.9194444","-123.3158333","12274928000000.0","64.75825648","5.5","20","2004"
344,"2004-10-11 04:15:00","USA","other","7200","39.7327778","-75.1319444","12274928000000.0","64.75825648","5.5","20","2004"
345,"2004-10-11 05:00:00","USA","light","15","37.3394444","-121.8938889","12274928000000.0","64.75825648","5.5","20","2004"
346,"2004-10-11 10:00:00","MEX","light","1200","27.477936","-99.549573","770267585947.1909","14.1","3.66000008583069","20","2004"
347,"2004-10-11 11:00:00","USA","formation","2700","36.6777778","-121.6544444","12274928000000.0","64.75825648","5.5","20","2004"
348,"2004-10-11 14:00:00","USA","circle","60","35.1186111","-120.5897222","12274928000000.0","64.75825648","5.5","20","2004"
349,"2004-10-11 18:00:00","USA","rectangle","120","36.7477778","-119.7713889","12274928000000.0","64.75825648","5.5","20","2004"
350,"2004-10-11 22:29:00","USA","fireball","1351","27.5061111","-99.5072222","12274928000000.0","64.75825648","5.5","20","2004"
351,"2004-10-11 22:30:00","USA","sphere","0","48.6969444","-122.9041667","12274928000000.0","64.75825648","5.5","20","2004"
352,"2004-10-11 23:00:00","USA","formation","7200","26.6155556","-80.0572222","12274928000000.0","64.75825648","5.5","20","2004"
353,"2004-10-11 23:15:00","USA","light","540","42.9638889","-78.7380556","12274928000000.0","64.75825648","5.5","20","2004"
354,"2005-10-11 00:00:00","GBR","formation","180","52.683333","-2.016667","2508103636363.64","70.0","4.75","14","2005"
355,"2005-10-11 00:00:00","USA","light","180","28.1875000","-82.7397222","13093726000000.0","67.96805292","5.09999990463257","14","2005"
356,"2005-10-11 03:00:00","USA","circle","7200","44.8041667","-93.1666667","13093726000000.0","67.96805292","5.09999990463257","14","2005"
357,"2005-10-11 16:36:00","USA","light","720","40.6808333","-112.2622222","13093726000000.0","67.96805292","5.09999990463257","14","2005"
358,"2005-10-11 18:45:00","USA","light","5400","33.5805556","-112.2366667","13093726000000.0","67.96805292","5.09999990463257","14","2005"
359,"2005-10-11 19:00:00","USA","formation","1800","33.3702778","-112.5830556","13093726000000.0","67.96805292","5.09999990463257","14","2005"
360,"2005-10-11 19:00:00","USA","light","1800","32.8794444","-111.7566667","13093726000000.0","67.96805292","5.09999990463257","14","2005"
361,"2005-10-11 19:30:00","USA","triangle","3","33.4147222","-111.9086111","13093726000000.0","67.96805292","5.09999990463257","14","2005"
362,"2005-10-11 19:45:00","USA","light","1800","30.6941667","-88.0430556","13093726000000.0","67.96805292","5.09999990463257","14","2005"
363,"2005-10-11 21:00:00","USA","oval","300","40.8527778","-74.0425000","13093726000000.0","67.96805292","5.09999990463257","14","2005"
364,"2005-10-11 21:00:00","USA","light","10","42.2711111","-95.0927778","13093726000000.0","67.96805292","5.09999990463257","14","2005"
365,"2005-10-11 21:50:00","GBR","oval","3600","53.433333","-1.35","2508103636363.64","70.0","4.75","14","2005"
366,"2006-10-11 01:25:00","USA","disk","13","36.1658333","-86.7844444","13855888000000.0","68.93119327","4.59999990463257","18","2006"
367,"2006-10-11 11:29:00","USA","unknown","120","47.8211111","-122.3138889","13855888000000.0","68.93119327","4.59999990463257","18","2006"
368,"2006-10-11 19:00:00","USA","fireball","120","34.0625000","-118.1219444","13855888000000.0","68.93119327","4.59999990463257","18","2006"
369,"2006-10-11 19:30:00","USA","light","600","47.0227778","-91.6705556","13855888000000.0","68.93119327","4.59999990463257","18","2006"
370,"2006-10-11 20:45:00","USA","diamond","3600","30.4211111","-87.2169444","13855888000000.0","68.93119327","4.59999990463257","18","2006"
371,"2006-10-11 21:00:00","USA","light","900","30.6322222","-87.0397222","13855888000000.0","68.93119327","4.59999990463257","18","2006"
372,"2006-10-11 21:20:00","GBR","formation","5","51.816667","-1.283333","2678277828886.84","68.82","5.34999990463257","18","2006"
373,"2006-10-11 21:32:00","USA","circle","3","34.2241667","-118.2391667","13855888000000.0","68.93119327","4.59999990463257","18","2006"
374,"2006-10-11 22:00:00","USA","light","60","36.3955556","-97.8780556","13855888000000.0","68.93119327","4.59999990463257","18","2006"
375,"2006-10-11 23:00:00","USA","triangle","60","35.5361111","-100.9594444","13855888000000.0","68.93119327","4.59999990463257","18","2006"
376,"2006-10-11 00:00:00","USA","oval","120","43.2127778","-75.4561111","13855888000000.0","68.93119327","4.59999990463257","18","2006"
377,"2007-10-11 04:40:00","USA","oval","360","39.0297222","-84.3663889","14477635000000.0","75.0","4.59999990463257","13","2007"
378,"2007-10-11 10:10:00","USA","cylinder","900","45.2944444","-123.1752778","14477635000000.0","75.0","4.59999990463257","13","2007"
379,"2007-10-11 16:00:00","USA","circle","900","45.4077778","-122.5691667","14477635000000.0","75.0","4.59999990463257","13","2007"
380,"2007-10-11 19:28:00","AUS","unknown","3600","-27.597553","152.7455","853764622752.61","69.45","4.3769998550414995","13","2007"
381,"2007-10-11 19:50:00","USA","triangle","10","47.6063889","-122.3308333","14477635000000.0","75.0","4.59999990463257","13","2007"
382,"2007-10-11 20:00:00","USA","sphere","0","41.4958333","-87.8486111","14477635000000.0","75.0","4.59999990463257","13","2007"
383,"2007-10-11 20:15:00","USA","light","1800","35.0241667","-81.0280556","14477635000000.0","75.0","4.59999990463257","13","2007"
384,"2007-10-11 20:30:00","USA","disk","1800","30.2458333","-87.7008333","14477635000000.0","75.0","4.59999990463257","13","2007"
385,"2007-10-11 23:00:00","GBR","unknown","300","51.514125","-.093689","3063005202080.83","75.09","5.26200008392334","13","2007"
386,"2008-10-11 00:00:00","AUT","chevron","60","46.62794","14.30899","427611527757.43396","72.87","4.12799978256226","27","2008"
387,"2008-10-11 02:35:00","USA","unknown","0","34.1480556","-117.9980556","14718582000000.0","74.0","5.800000190734861","27","2008"
388,"2008-10-11 04:30:00","USA","disk","3","25.9013889","-97.4972222","14718582000000.0","74.0","5.800000190734861","27","2008"
389,"2008-10-11 06:00:00","USA","light","180","37.9780556","-122.0300000","14718582000000.0","74.0","5.800000190734861","27","2008"
390,"2008-10-11 13:00:00","USA","sphere","20","35.6708333","-80.4744444","14718582000000.0","74.0","5.800000190734861","27","2008"
391,"2008-10-11 17:30:00","AUS","cylinder","240","-27.088079","152.928057","1055334825425.25","71.67","4.23400020599365","27","2008"
392,"2008-10-11 19:00:00","USA","circle","7200","41.1669444","-73.2052778","14718582000000.0","74.0","5.800000190734861","27","2008"
393,"2008-10-11 19:00:00","USA","sphere","7200","39.5122222","-76.7697222","14718582000000.0","74.0","5.800000190734861","27","2008"
394,"2008-10-11 19:00:00","USA","light","60","33.9533333","-117.3952778","14718582000000.0","74.0","5.800000190734861","27","2008"
395,"2008-10-11 19:30:00","USA","triangle","30","26.1416667","-81.7950000","14718582000000.0","74.0","5.800000190734861","27","2008"
396,"2008-10-11 20:30:00","USA","light","900","31.2577778","-95.9780556","14718582000000.0","74.0","5.800000190734861","27","2008"
397,"2008-10-11 22:20:00","USA","fireball","120","35.0844444","-106.6505556","14718582000000.0","74.0","5.800000190734861","27","2008"
398,"2008-10-11 22:30:00","USA","triangle","30","34.0522222","-118.2427778","14718582000000.0","74.0","5.800000190734861","27","2008"
399,"2009-10-11 02:45:00","USA","other","10800","40.7616667","-73.3297222","14418739000000.0","71.0","9.30000019073486","32","2009"
400,"2009-10-11 04:00:00","USA","light","600","37.9833333","-75.8541667","14418739000000.0","71.0","9.30000019073486","32","2009"
401,"2009-10-11 04:45:00","CAN","flash","5","47.55","-52.666667","1371153004986.44","80.3","8.300000190734862","32","2009"
402,"2009-10-11 09:45:00","USA","triangle","20","42.3713889","-83.4702778","14418739000000.0","71.0","9.30000019073486","32","2009"
403,"2009-10-11 12:30:00","USA","egg","1200","33.5386111","-112.1852778","14418739000000.0","71.0","9.30000019073486","32","2009"
404,"2009-10-11 18:00:00","USA","disk","120","38.2541667","-85.7594444","14418739000000.0","71.0","9.30000019073486","32","2009"
405,"2009-10-11 18:00:00","USA","disk","0","32.9027778","-96.5636111","14418739000000.0","71.0","9.30000019073486","32","2009"
406,"2009-10-11 18:05:00","USA","oval","3","26.7052778","-80.0366667","14418739000000.0","71.0","9.30000019073486","32","2009"
407,"2009-10-11 19:00:00","USA","circle","15","41.9666667","-71.5500000","14418739000000.0","71.0","9.30000019073486","32","2009"
408,"2009-10-11 19:50:00","USA","flash","540","39.5741667","-86.8652778","14418739000000.0","71.0","9.30000019073486","32","2009"
409,"2009-10-11 21:55:00","USA","light","180","43.0730556","-89.4011111","14418739000000.0","71.0","9.30000019073486","32","2009"
410,"2010-10-11 00:30:00","USA","other","1200","33.8491667","-118.3875000","14964372000000.0","71.69","9.60000038146973","19","2010"
411,"2010-10-11 04:50:00","USA","oval","120","42.6525000","-73.7566667","14964372000000.0","71.69","9.60000038146973","19","2010"
412,"2010-10-11 06:20:00","USA","sphere","2400","26.7052778","-80.0366667","14964372000000.0","71.69","9.60000038146973","19","2010"
413,"2010-10-11 12:30:00","USA","changing","2700","38.6786111","-121.2247222","14964372000000.0","71.69","9.60000038146973","19","2010"
414,"2010-10-11 19:40:00","USA","light","240","44.8277778","-92.9436111","14964372000000.0","71.69","9.60000038146973","19","2010"
415,"2010-10-11 20:50:00","USA","circle","60","34.1361111","-117.8644444","14964372000000.0","71.69","9.60000038146973","19","2010"
416,"2010-10-11 20:53:00","USA","triangle","5","33.0416667","-116.8672222","14964372000000.0","71.69","9.60000038146973","19","2010"
417,"2010-10-11 21:35:00","USA","other","15","37.5958333","-122.0180556","14964372000000.0","71.69","9.60000038146973","19","2010"
418,"2011-10-11 03:15:00","USA","chevron","120","37.8902778","-88.3030556","15517926000000.0","69.72946076","8.89999961853027","26","2011"
419,"2011-10-11 08:40:00","USA","other","180","36.0397222","-114.9811111","15517926000000.0","69.72946076","8.89999961853027","26","2011"
420,"2011-10-11 15:00:00","USA","light","8","37.6775000","-113.0611111","15517926000000.0","69.72946076","8.89999961853027","26","2011"
421,"2011-10-11 19:40:00","USA","light","90","41.6005556","-93.6088889","15517926000000.0","69.72946076","8.89999961853027","26","2011"
422,"2011-10-11 19:42:00","USA","circle","1800","41.6361111","-70.9347222","15517926000000.0","69.72946076","8.89999961853027","26","2011"
423,"2011-10-11 21:00:00","USA","unknown","300","41.3325000","-73.2077778","15517926000000.0","69.72946076","8.89999961853027","26","2011"
424,"2011-10-11 21:10:00","USA","circle","30","33.9133333","-78.3041667","15517926000000.0","69.72946076","8.89999961853027","26","2011"
425,"2011-10-11 23:23:00","USA","unknown","480","37.7622222","-84.8433333","15517926000000.0","69.72946076","8.89999961853027","26","2011"
426,"2012-10-11 01:00:00","USA","unknown","4","42.2625000","-71.8027778","16155255000000.0","74.7","8.10000038146973","22","2012"
427,"2012-10-11 02:45:00","USA","sphere","3600","40.6377778","-74.4513889","16155255000000.0","74.7","8.10000038146973","22","2012"
428,"2012-10-11 04:00:00","USA","light","2","42.6105556","-71.2347222","16155255000000.0","74.7","8.10000038146973","22","2012"
429,"2012-10-11 04:05:00","USA","disk","0","38.80261","-116.419389","16155255000000.0","74.7","8.10000038146973","22","2012"
430,"2012-10-11 08:00:00","USA","cigar","7200","41.6347222","-84.9994444","16155255000000.0","74.7","8.10000038146973","22","2012"
431,"2012-10-11 14:06:00","USA","unknown","0","46.6022222","-120.5047222","16155255000000.0","74.7","8.10000038146973","22","2012"
432,"2012-10-11 19:30:00","USA","light","300","39.2544444","-76.7002778","16155255000000.0","74.7","8.10000038146973","22","2012"
433,"2012-10-11 19:30:00","USA","fireball","720","41.2788889","-75.8786111","16155255000000.0","74.7","8.10000038146973","22","2012"
434,"2012-10-11 19:45:00","USA","circle","300","43.0830556","-73.7850000","16155255000000.0","74.7","8.10000038146973","22","2012"
435,"2012-10-11 20:00:00","USA","diamond","60","41.2052778","-76.0052778","16155255000000.0","74.7","8.10000038146973","22","2012"
436,"2012-10-11 20:30:00","USA","fireball","120","32.3122222","-106.7777778","16155255000000.0","74.7","8.10000038146973","22","2012"
437,"2012-10-11 20:42:00","USA","triangle","10","47.3525000","-121.9825000","16155255000000.0","74.7","8.10000038146973","22","2012"
438,"2012-10-11 21:00:00","USA","diamond","60","40.1550000","-74.8291667","16155255000000.0","74.7","8.10000038146973","22","2012"
439,"2012-10-11 21:01:00","USA","sphere","30","33.4483333","-112.0733333","16155255000000.0","74.7","8.10000038146973","22","2012"
440,"2012-10-11 22:15:00","USA","circle","45","41.6572222","-87.6800000","16155255000000.0","74.7","8.10000038146973","22","2012"
441,"2012-10-11 00:00:00","USA","unknown","0","33.1283333","-107.2522222","16155255000000.0","74.7","8.10000038146973","22","2012"
442,"2013-10-11 01:00:00","USA","chevron","4","43.4194444","-83.9508333","16691517000000.0","71.4","7.400000095367429","27","2013"
443,"2013-10-11 03:00:00","CAN","cylinder","3600","43.25","-79.833333","1842628005830.18","85.8","7.099999904632571","27","2013"
