"year","country","sightings","gdp","unemployment","internet","scifi"
1960,"RUS",0,0,0,0,0
1961,"RUS",0,0,0,0,0
1962,"RUS",0,0,0,0,0
1963,"RUS",0,0,0,0,0
1964,"RUS",0,0,0,0,0
1965,"RUS",0,0,0,0,0
1966,"RUS",0,0,0,0,0
1967,"RUS",0,0,0,0,0
1968,"RUS",0,0,0,0,0
1969,"RUS",0,0,0,0,0
1970,"RUS",0,0,0,0,0
1971,"RUS",0,0,0,0,0
1972,"RUS",0,0,0,0,0
1973,"RUS",0,0,0,0,0
1974,"RUS",0,0,0,0,0
1975,"RUS",0,0,0,0,0
1976,"RUS",0,0,0,0,0
1977,"RUS",0,0,0,0,0
1978,"RUS",0,0,0,0,0
1979,"RUS",0,0,0,0,0
1980,"RUS",0,0,0,0,0
1981,"RUS",0,0,0,0,0
1982,"RUS",0,0,0,0,0
1983,"RUS",0,0,0,0,0
1984,"RUS",0,0,0,0,0
1985,"RUS",0,0,0,0,0
1986,"RUS",0,0,0,0,0
1987,"RUS",0,0,0,0,0
1988,"RUS",0,0,0,0,0
1989,"RUS",2,5.06500154001e+11,0,0,0
1990,"RUS",0,5.16814258696e+11,0,0.0,0
1991,"RUS",2,5.17962962963e+11,12.1120004654,0.0,0
1992,"RUS",0,4.60290556901e+11,5.1810002327,0.000672532,0
1993,"RUS",2,4.35083713851e+11,5.882999897,0.013447238,0
1994,"RUS",1,3.95077301248e+11,8.13099956512,0.053817493,0
1995,"RUS",0,3.95531066563e+11,9.44900035858,0.148151042,0
1996,"RUS",0,3.91719993757e+11,9.66499996185,0.26975293,0
1997,"RUS",0,4.0492653414e+11,11.8129997253,0.472963763,0
1998,"RUS",0,2.7095311695e+11,13.2609996796,0.812744451,0
1999,"RUS",1,1.95905767669e+11,13.0360002518,1.018984614,0
2000,"RUS",1,2.59708496267e+11,10.5810003281,1.977230109,0
2001,"RUS",3,3.0660267398e+11,8.97799968719,2.944367787,0
2002,"RUS",2,3.45110438692e+11,7.875,4.128271818,0
2003,"RUS",0,4.30347770732e+11,8.21000003815,8.298860616,0
2004,"RUS",2,5.91016690743e+11,7.76300001144,12.8593889,0
2005,"RUS",1,7.64017107992e+11,7.12400007248,15.2266732,0
2006,"RUS",2,9.89930542279e+11,7.05499982834,18.02327746,0
2007,"RUS",0,1.29970524769e+12,6.00199985504,24.66,0
2008,"RUS",1,1.6608444085e+12,6.20499992371,26.83,0
2009,"RUS",2,1.22264369699e+12,8.30099964142,29.0,0
2010,"RUS",0,1.52491611208e+12,7.34499979019,43.0,0
2011,"RUS",0,2.03176855864e+12,6.49599981308,49.0,0
2012,"RUS",2,2.17014362304e+12,5.45800018311,63.8,0
2013,"RUS",1,2.23062500465e+12,5.47800016403,67.97,0
2014,"RUS",0,2.06366228101e+12,5.15600013733,70.52,0
1960,"SAU",0,0,0,0,0
1961,"SAU",0,0,0,0,0
1962,"SAU",0,0,0,0,0
1963,"SAU",0,0,0,0,0
1964,"SAU",0,0,0,0,0
1965,"SAU",0,0,0,0,0
1966,"SAU",0,0,0,0,0
1967,"SAU",0,0,0,0,0
1968,"SAU",0,4187777711.11,0,0,0
1969,"SAU",0,4485777644.44,0,0,0
1970,"SAU",0,5377333333.33,0,0,0
1971,"SAU",0,7184853347.6,0,0,0
1972,"SAU",0,9664157498.55,0,0,0
1973,"SAU",0,14947391140.1,0,0,0
1974,"SAU",0,45412957746.5,0,0,0
1975,"SAU",0,46773368205.6,0,0,0
1976,"SAU",0,64005665722.4,0,0,0
1977,"SAU",0,74188249978.7,0,0,0
1978,"SAU",0,80265619484.6,0,0,0
1979,"SAU",0,1.11859676268e+11,0,0,0
1980,"SAU",0,1.64541738059e+11,0,0,0
1981,"SAU",0,1.84291796009e+11,0,0,0
1982,"SAU",0,1.5323901756e+11,0,0,0
1983,"SAU",0,1.29171635311e+11,0,0,0
1984,"SAU",0,1.19624858116e+11,0,0,0
1985,"SAU",0,1.03897846494e+11,0,0,0
1986,"SAU",0,86961922765.3,0,0,0
1987,"SAU",1,85695861148.2,0,0,0
1988,"SAU",0,88256074766.4,0,0,0
1989,"SAU",1,95344459279.0,0,0,0
1990,"SAU",2,1.17630271802e+11,0,0.0,0
1991,"SAU",1,1.32223268485e+11,6.96500015259,0.0,0
1992,"SAU",0,1.37087876663e+11,6.95399999619,0.0,0
1993,"SAU",0,1.32967901424e+11,5.98600006104,0.0,0
1994,"SAU",0,1.35174886501e+11,6.06699991226,0.0,0
1995,"SAU",0,1.43343036351e+11,5.90500020981,0.010956134,0
1996,"SAU",0,1.58662398751e+11,6.37900018692,0.026732651,0
1997,"SAU",0,1.6596355742e+11,6.49399995804,0.052099031,0
1998,"SAU",0,1.46775498093e+11,6.94600009918,0.101429893,0
1999,"SAU",0,1.6171696e+11,4.34999990463,0.49358534,0
2000,"SAU",0,1.89514926223e+11,4.57000017166,2.210691809,0
2001,"SAU",1,1.84137469725e+11,4.61999988556,4.681053166,0
2002,"SAU",1,1.89605920241e+11,5.26999998093,6.38470502,0
2003,"SAU",0,2.15807655244e+11,5.55999994278,8.001582891,0
2004,"SAU",0,2.58742133333e+11,5.82000017166,10.234533,0
2005,"SAU",1,3.28459608764e+11,6.05000019073,12.70503599,0
2006,"SAU",0,3.76900133511e+11,6.25,19.45955435,0
2007,"SAU",3,4.15964509673e+11,5.73000001907,30.0,0
2008,"SAU",0,5.197968e+11,5.07999992371,36.0,0
2009,"SAU",1,4.29097866667e+11,5.38000011444,38.0,0
2010,"SAU",0,5.282072e+11,5.55000019073,41.0,0
2011,"SAU",1,6.71238840108e+11,5.76999998093,47.5,0
2012,"SAU",0,7.35974843349e+11,5.51999998093,54.0,0
2013,"SAU",0,7.46647127408e+11,5.57000017166,60.5,0
2014,"SAU",0,7.5635034732e+11,5.71999979019,64.71365737,0
1960,"SEN",0,792824707.345,0,0,0
1961,"SEN",0,836493109.152,0,0,0
1962,"SEN",0,857425916.244,0,0,0
1963,"SEN",0,886387156.125,0,0,0
1964,"SEN",0,939145851.154,0,0,0
1965,"SEN",0,955834893.286,0,0,0
1966,"SEN",0,984942988.069,0,0,0
1967,"SEN",0,984605369.33,0,0,0
1968,"SEN",0,1034293645.26,0,0,0
1969,"SEN",0,983621024.109,0,0,0
1970,"SEN",0,1024832915.04,0,0,0
1971,"SEN",0,1058120427.16,0,0,0
1972,"SEN",0,1280328245.0,0,0,0
1973,"SEN",0,1471913473.6,0,0,0
1974,"SEN",0,1658273721.29,0,0,0
1975,"SEN",0,2235746644.74,0,0,0
1976,"SEN",0,2266860655.66,0,0,0
1977,"SEN",0,2320786490.7,0,0,0
1978,"SEN",0,2591178368.04,0,0,0
1979,"SEN",0,3226678628.31,0,0,0
1980,"SEN",0,3503282102.96,0,0,0
1981,"SEN",0,3176771103.46,0,0,0
1982,"SEN",0,3109677455.67,0,0,0
1983,"SEN",0,2774199193.32,0,0,0
1984,"SEN",0,2705535756.06,0,0,0
1985,"SEN",0,2962199835.95,0,0,0
1986,"SEN",0,4189860416.18,0,0,0
1987,"SEN",0,5040708115.08,0,0,0
1988,"SEN",0,4985153202.54,0,0,0
1989,"SEN",0,4913065110.53,0,0,0
1990,"SEN",0,5716644272.05,0,0.0,0
1991,"SEN",0,5617236032.87,10.4650001526,0.0,0
1992,"SEN",0,6004885321.34,7.9439997673,0.0,0
1993,"SEN",0,5678827998.82,8.16699981689,0.0,0
1994,"SEN",0,3877196914.94,8.53100013733,0.0,0
1995,"SEN",0,4878719133.23,8.90699958801,0.000692848,0
1996,"SEN",0,5065830414.05,10.2620000839,0.011238219,0
1997,"SEN",0,4672503920.2,10.0069999695,0.027347441,0
1998,"SEN",0,5030344074.04,8.57600021362,0.079871379,0
1999,"SEN",0,5144045359.98,8.34200000763,0.311090952,0
2000,"SEN",0,4679604753.56,9.88099956512,0.403967486,0
2001,"SEN",0,4877602059.51,9.125,0.983794059,0
2002,"SEN",1,5333862371.27,5.65000009537,1.006454537,0
2003,"SEN",1,6858952880.1,8.05399990082,2.10143643,0
2004,"SEN",0,8031344381.1,8.38599967957,4.38602398,0
2005,"SEN",0,8707015771.0,8.46800041199,4.786684083,0
2006,"SEN",0,9358710935.43,10.029999733,5.611738652,0
2007,"SEN",0,11284603070.6,8.80000019073,6.89,0
2008,"SEN",0,13428461873.6,9.47099971771,7.12,0
2009,"SEN",0,12809044977.6,10.1529998779,7.5,0
2010,"SEN",0,12937300245.2,9.24800014496,8.0,0
2011,"SEN",0,14368348214.2,10.3599996567,9.8,0
2012,"SEN",0,14202389641.9,10.3870000839,10.8,0
2013,"SEN",0,14810978041.5,10.3629999161,13.1,0
2014,"SEN",0,15308965398.6,10.3629999161,17.7,0
1960,"SGP",0,704462302.365,0,0,0
1961,"SGP",0,764308114.465,0,0,0
1962,"SGP",0,825885273.749,0,0,0
1963,"SGP",0,917222004.443,0,0,0
1964,"SGP",0,893734483.209,0,0,0
1965,"SGP",0,974193126.878,0,0,0
1966,"SGP",0,1095910100.61,0,0,0
1967,"SGP",0,1237423232.72,0,0,0
1968,"SGP",0,1425029400.24,0,0,0
1969,"SGP",0,1659055272.44,0,0,0
1970,"SGP",0,1919508689.4,0,0,0
1971,"SGP",0,2262544100.35,0,0,0
1972,"SGP",0,2719900350.74,0,0,0
1973,"SGP",0,3693760000.0,0,0,0
1974,"SGP",0,5216773825.99,0,0,0
1975,"SGP",0,5633386679.8,0,0,0
1976,"SGP",0,6326445409.69,0,0,0
1977,"SGP",0,6617532782.9,0,0,0
1978,"SGP",0,7515823563.17,0,0,0
1979,"SGP",0,9294635004.4,0,0,0
1980,"SGP",0,11893405683.8,0,0,0
1981,"SGP",0,14171819540.4,0,0,0
1982,"SGP",0,16078856439.6,0,0,0
1983,"SGP",0,17775280373.8,0,0,0
1984,"SGP",0,19735920492.2,0,0,0
1985,"SGP",0,19138296376.2,0,0,0
1986,"SGP",0,18569292304.9,0,0,0
1987,"SGP",0,20897630201.2,0,0,0
1988,"SGP",0,25337226970.6,0,0,0
1989,"SGP",0,30423573842.2,0,0,0
1990,"SGP",0,36152027893.1,0,0.0,0
1991,"SGP",0,45474442836.5,1.89999997616,0.161504498,0
1992,"SGP",0,52156414978.5,3.08999991417,0.471368155,0
1993,"SGP",0,60644572348.1,3.06999993324,0.763278139,0
1994,"SGP",0,73777792326.8,3.02999997139,1.185203797,0
1995,"SGP",0,87890009877.2,3.29999995232,2.873418722,0
1996,"SGP",0,96403758865.2,3.56999993324,8.34995903,0
1997,"SGP",0,1.00163995151e+11,2.5,13.47162042,0
1998,"SGP",0,85707636233.3,3.41000008583,19.59076716,0
1999,"SGP",0,86283126843.7,4.84999990463,24.15543693,0
2000,"SGP",0,95833932714.6,3.70000004768,36.0,0
2001,"SGP",0,89286208628.7,3.75999999046,41.67042518,0
2002,"SGP",1,91941192896.2,5.65000009537,47.0,0
2003,"SGP",0,97001377568.6,5.92999982834,53.83794329,0
2004,"SGP",0,1.14188557567e+11,5.84000015259,62.0,0
2005,"SGP",0,1.27417688056e+11,5.59000015259,61.0,0
2006,"SGP",0,1.47797218201e+11,4.48000001907,59.0,0
2007,"SGP",0,1.79981288567e+11,3.90000009537,69.9,0
2008,"SGP",0,1.92225881688e+11,3.96000003815,69.0,0
2009,"SGP",0,1.92408387762e+11,4.30000019073,69.0,0
2010,"SGP",0,2.36421782178e+11,3.09999990463,71.0,0
2011,"SGP",0,2.75599459374e+11,2.90000009537,71.0,0
2012,"SGP",0,2.89162118909e+11,2.79999995232,72.0,0
2013,"SGP",0,3.02510668904e+11,2.79999995232,80.90205685,0
2014,"SGP",0,3.08142766948e+11,2.80100011826,79.02923586,0
1960,"SLB",0,0,0,0,0
1961,"SLB",0,0,0,0,0
1962,"SLB",0,0,0,0,0
1963,"SLB",0,0,0,0,0
1964,"SLB",0,0,0,0,0
1965,"SLB",0,0,0,0,0
1966,"SLB",0,0,0,0,0
1967,"SLB",0,25203524.0326,0,0,0
1968,"SLB",0,28084252.7583,0,0,0
1969,"SLB",0,28606411.398,0,0,0
1970,"SLB",0,0.0,0,0,0
1971,"SLB",0,50056882.8214,0,0,0
1972,"SLB",0,40606712.0506,0,0,0
1973,"SLB",0,55272108.8435,0,0,0
1974,"SLB",0,84539332.2826,0,0,0
1975,"SLB",0,74617096.4786,0,0,0
1976,"SLB",0,83099107.9066,0,0,0
1977,"SLB",0,93147039.2548,0,0,0
1978,"SLB",0,111022089.962,0,0,0
1979,"SLB",0,151270207.852,0,0,0
1980,"SLB",0,168715353.097,0,0,0
1981,"SLB",0,187313261.319,0,0,0
1982,"SLB",0,188446092.061,0,0,0
1983,"SLB",0,180219397.527,0,0,0
1984,"SLB",0,252806783.387,0,0,0
1985,"SLB",0,232306861.156,0,0,0
1986,"SLB",0,210737869.653,0,0,0
1987,"SLB",0,238606299.606,0,0,0
1988,"SLB",0,310684273.709,0,0,0
1989,"SLB",0,332286760.858,0,0,0
1990,"SLB",0,302515026.89,0,0.0,0
1991,"SLB",0,320355090.614,31.954000473,0.0,0
1992,"SLB",0,378778047.198,31.8819999695,0.0,0
1993,"SLB",0,410923236.189,32.1819992065,0.0,0
1994,"SLB",0,464756638.512,32.1399993896,0.0,0
1995,"SLB",0,519334096.715,32.108001709,0.02487191,0
1996,"SLB",0,565163750.561,32.2910003662,0.268683585,0
1997,"SLB",0,567919502.811,32.2989997864,0.391923246,0
1998,"SLB",0,471177008.057,32.1699981689,0.508292797,0
1999,"SLB",0,482214092.309,32.1300010681,0.494541498,0
2000,"SLB",0,435103853.485,32.3489990234,0.481296806,0
2001,"SLB",0,400463452.065,32.1090011597,0.468551964,0
2002,"SLB",0,341661643.551,31.892999649,0.501919843,0
2003,"SLB",0,332738245.913,31.5820007324,0.555609882,0
2004,"SLB",0,375111894.932,31.4629993439,0.649672673,0
2005,"SLB",1,413909879.281,31.2840003967,0.844307573,0
2006,"SLB",0,456705433.997,31.4400005341,1.646347989,0
2007,"SLB",0,516074228.96,31.3229999542,2.0,0
2008,"SLB",0,608293860.272,31.2469997406,3.0,0
2009,"SLB",0,597765363.128,31.4950008392,4.0,0
2010,"SLB",0,671585343.171,31.1459999084,5.0,0
2011,"SLB",0,886498370.696,30.9869995117,6.0,0
2012,"SLB",0,1025125081.57,31.2129993439,6.9974,0
2013,"SLB",0,1059695156.19,31.2800006866,8.0,0
2014,"SLB",0,1156563122.86,31.3339996338,9.0,0
1960,"SLV",0,0,0,0,0
1961,"SLV",0,0,0,0,0
1962,"SLV",0,0,0,0,0
1963,"SLV",0,0,0,0,0
1964,"SLV",0,0,0,0,0
1965,"SLV",0,877720000.0,0,0,0
1966,"SLV",0,929520000.0,0,0,0
1967,"SLV",0,976200000.0,0,0,0
1968,"SLV",0,1009760100.0,0,0,0
1969,"SLV",0,1049400000.0,0,0,0
1970,"SLV",0,1132920000.0,0,0,0
1971,"SLV",0,1186120000.0,0,0,0
1972,"SLV",0,1263720000.0,0,0,0
1973,"SLV",0,1442320000.0,0,0,0
1974,"SLV",0,1665880000.0,0,0,0
1975,"SLV",0,1884120100.0,0,0,0
1976,"SLV",0,2328280100.0,0,0,0
1977,"SLV",0,2941640100.0,0,0,0
1978,"SLV",0,3127960000.0,0,0,0
1979,"SLV",0,3463639900.0,0,0,0
1980,"SLV",0,3573959900.0,0,0,0
1981,"SLV",0,3437200200.0,0,0,0
1982,"SLV",0,3399189100.0,0,0,0
1983,"SLV",1,3506347800.0,0,0,0
1984,"SLV",0,3661683400.0,0,0,0
1985,"SLV",0,3800368600.0,0,0,0
1986,"SLV",0,3771663200.0,0,0,0
1987,"SLV",0,3958045800.0,0,0,0
1988,"SLV",0,4189880000.0,0,0,0
1989,"SLV",0,4372215300.0,0,0,0
1990,"SLV",0,4800900000.0,0,0.0,0
1991,"SLV",0,5311000000.0,6.58300018311,0.0,0
1992,"SLV",0,5954700000.0,8.08899974823,0.0,0
1993,"SLV",0,6938000000.0,9.89999961853,0.0,0
1994,"SLV",0,8085600000.0,7.69999980927,0.0,0
1995,"SLV",0,9500500000.0,7.59999990463,0.0,0
1996,"SLV",0,10315500000.0,7.69999980927,0.086389581,0
1997,"SLV",0,11134700000.0,8.0,0.256960679,0
1998,"SLV",0,12008400000.0,7.30000019073,0.425253672,0
1999,"SLV",0,12464700000.0,7.30000019073,0.845428741,0
2000,"SLV",0,13134100000.0,7.0,1.177397269,0
2001,"SLV",0,13812700000.0,7.0,1.5,0
2002,"SLV",0,14306700000.0,6.19999980927,1.9,0
2003,"SLV",0,15046700000.0,6.90000009537,2.5,0
2004,"SLV",0,15798300000.0,6.80000019073,3.2,0
2005,"SLV",1,17093800000.0,7.19999980927,4.2,0
2006,"SLV",0,18550700000.0,6.59999990463,5.5,0
2007,"SLV",0,20104900000.0,6.40999984741,6.11,0
2008,"SLV",0,21430950000.0,5.88000011444,10.08,0
2009,"SLV",0,20661030000.0,7.32999992371,12.11,0
2010,"SLV",0,21418330000.0,7.05000019073,15.9,0
2011,"SLV",0,23139040000.0,6.61999988556,18.9,0
2012,"SLV",1,23813600000.0,6.07000017166,20.32138772,0
2013,"SLV",0,24350930000.0,5.92999982834,23.1093,0
2014,"SLV",0,25054230000.0,5.92100000381,24.76171215,0
1960,"SOM",0,0,0,0,0
1961,"SOM",0,0,0,0,0
1962,"SOM",0,0,0,0,0
1963,"SOM",0,0,0,0,0
1964,"SOM",0,0,0,0,0
1965,"SOM",0,0,0,0,0
1966,"SOM",0,0,0,0,0
1967,"SOM",0,0,0,0,0
1968,"SOM",0,0,0,0,0
1969,"SOM",0,0,0,0,0
1970,"SOM",0,0,0,0,0
1971,"SOM",0,0,0,0,0
1972,"SOM",0,0,0,0,0
1973,"SOM",0,0,0,0,0
1974,"SOM",0,0,0,0,0
1975,"SOM",0,0,0,0,0
1976,"SOM",0,0,0,0,0
1977,"SOM",0,0,0,0,0
1978,"SOM",0,0,0,0,0
1979,"SOM",0,0,0,0,0
1980,"SOM",1,0,0,0,0
1981,"SOM",0,0,0,0,0
1982,"SOM",0,0,0,0,0
1983,"SOM",0,0,0,0,0
1984,"SOM",0,0,0,0,0
1985,"SOM",0,0,0,0,0
1986,"SOM",0,0,0,0,0
1987,"SOM",0,0,0,0,0
1988,"SOM",0,0,0,0,0
1989,"SOM",0,0,0,0,0
1990,"SOM",0,0,0,0.0,0
1991,"SOM",0,0,6.64099979401,0.0,0
1992,"SOM",0,0,6.49100017548,0.0,0
1993,"SOM",0,0,6.64200019836,0.0,0
1994,"SOM",0,0,6.36899995804,0.0,0
1995,"SOM",0,0,6.6360001564,0.0,0
1996,"SOM",0,0,6.68400001526,0.00150955,0
1997,"SOM",0,0,6.59399986267,0.002948713,0
1998,"SOM",0,0,6.66099977493,0.00716442,0
1999,"SOM",0,0,6.67100000381,0.013910394,0
2000,"SOM",0,0,6.67000007629,0.02,0
2001,"SOM",0,0,6.67100000381,0.079039179,0
2002,"SOM",0,0,6.68200016022,0.115614213,0
2003,"SOM",0,0,6.68699979782,0.376198003,0
2004,"SOM",0,0,6.68499994278,1.053454744,0
2005,"SOM",0,0,6.69000005722,1.077327839,0
2006,"SOM",0,0,6.68699979782,1.100216368,0
2007,"SOM",0,0,6.6939997673,1.122235622,0
2008,"SOM",0,0,6.69899988174,1.142687372,0
2009,"SOM",0,0,6.70599985123,1.160610542,0
2010,"SOM",0,0,6.71600008011,0.0,0
2011,"SOM",0,0,6.73000001907,1.25,0
2012,"SOM",0,0,6.74499988556,1.3767,0
2013,"SOM",0,5352000000.0,6.7610001564,1.5,0
2014,"SOM",0,5647000000.0,6.77500009537,1.63,0
1960,"SRB",0,0,0,0,0
1961,"SRB",0,0,0,0,0
1962,"SRB",0,0,0,0,0
1963,"SRB",0,0,0,0,0
1964,"SRB",0,0,0,0,0
1965,"SRB",0,0,0,0,0
1966,"SRB",0,0,0,0,0
1967,"SRB",0,0,0,0,0
1968,"SRB",0,0,0,0,0
1969,"SRB",0,0,0,0,0
1970,"SRB",0,0,0,0,0
1971,"SRB",0,0,0,0,0
1972,"SRB",0,0,0,0,0
1973,"SRB",0,0,0,0,0
1974,"SRB",0,0,0,0,0
1975,"SRB",0,0,0,0,0
1976,"SRB",0,0,0,0,0
1977,"SRB",0,0,0,0,0
1978,"SRB",0,0,0,0,0
1979,"SRB",1,0,0,0,0
1980,"SRB",0,0,0,0,0
1981,"SRB",0,0,0,0,0
1982,"SRB",0,0,0,0,0
1983,"SRB",0,0,0,0,0
1984,"SRB",0,0,0,0,0
1985,"SRB",0,0,0,0,0
1986,"SRB",0,0,0,0,0
1987,"SRB",0,0,0,0,0
1988,"SRB",0,0,0,0,0
1989,"SRB",0,0,0,0,0
1990,"SRB",0,0,0,0,0
1991,"SRB",0,0,13.8409996033,0,0
1992,"SRB",0,0,16.4449996948,0,0
1993,"SRB",0,0,19.357000351,0,0
1994,"SRB",0,0,22.5699996948,0,0
1995,"SRB",0,16750000000.0,13.3999996185,0,0
1996,"SRB",0,20948677839.9,13.1999998093,0,0
1997,"SRB",0,24147996549.6,13.8000001907,0,0
1998,"SRB",0,18284194680.4,13.6999998093,0,0
1999,"SRB",0,18409364147.0,13.6999998093,0,0
2000,"SRB",0,6540247190.34,12.6000003815,0,0
2001,"SRB",0,12267175481.3,12.8000001907,0,0
2002,"SRB",0,16116843146.5,13.8000001907,0,0
2003,"SRB",3,21188704081.2,15.1999998093,0,0
2004,"SRB",3,24861483280.6,18.5,23.5,0
2005,"SRB",1,26252007830.5,20.8500003815,26.3,0
2006,"SRB",1,30607991862.5,20.8500003815,27.2,0
2007,"SRB",0,40289556656.1,18.0599994659,33.15,0
2008,"SRB",3,49259526052.7,13.6300001144,35.6,0
2009,"SRB",1,42616653299.9,16.1000003815,38.1,0
2010,"SRB",2,39460357730.5,19.2000007629,40.9,0
2011,"SRB",1,46466728666.6,23.0,42.2,0
2012,"SRB",2,40742313861.1,23.8999996185,48.1,0
2013,"SRB",0,45519650911.4,22.1200008392,53.45036418,0
2014,"SRB",1,44210806365.7,18.8700008392,62.07508046,0
1960,"SUR",0,93850000.0,0,0,0
1961,"SUR",0,98400000.0,0,0,0
1962,"SUR",0,103500000.0,0,0,0
1963,"SUR",0,110000000.0,0,0,0
1964,"SUR",0,120850000.0,0,0,0
1965,"SUR",0,138650000.0,0,0,0
1966,"SUR",0,171100000.0,0,0,0
1967,"SUR",0,198450000.0,0,0,0
1968,"SUR",0,220600000.0,0,0,0
1969,"SUR",0,233450000.0,0,0,0
1970,"SUR",0,247150000.0,0,0,0
1971,"SUR",0,270650000.0,0,0,0
1972,"SUR",0,287600000.0,0,0,0
1973,"SUR",0,305300000.0,0,0,0
1974,"SUR",0,368600000.0,0,0,0
1975,"SUR",0,465000000.0,0,0,0
1976,"SUR",0,505500000.0,0,0,0
1977,"SUR",0,641000000.0,0,0,0
1978,"SUR",0,735500000.0,0,0,0
1979,"SUR",0,783000000.0,0,0,0
1980,"SUR",0,794900000.0,0,0,0
1981,"SUR",0,889050000.0,0,0,0
1982,"SUR",0,915150000.0,0,0,0
1983,"SUR",0,883600000.0,0,0,0
1984,"SUR",0,864150000.0,0,0,0
1985,"SUR",0,873250000.0,0,0,0
1986,"SUR",0,891000000.0,0,0,0
1987,"SUR",0,979850000.0,0,0,0
1988,"SUR",0,1160900000.0,0,0,0
1989,"SUR",0,542520000.0,0,0,0
1990,"SUR",0,388300000.0,0,0.0,0
1991,"SUR",0,448300000.0,11.8409996033,0.0,0
1992,"SUR",0,404600000.0,17.2999992371,0.0,0
1993,"SUR",0,428794117.647,14.6999998093,0.0,0
1994,"SUR",0,605492537.313,12.6999998093,0.0,0
1995,"SUR",0,693970588.235,8.39999961853,0.114720735,0
1996,"SUR",0,860630922.693,10.8999996185,0.226306297,0
1997,"SUR",0,929607500.0,10.5,1.003086936,0
1998,"SUR",0,945000000.0,10.6000003815,1.670148436,0
1999,"SUR",0,885444186.047,13.8000001907,1.891871357,0
2000,"SUR",0,892164393.939,10.9250001907,2.506411052,0
2001,"SUR",0,763465550.459,8.60799980164,3.064448389,0
2002,"SUR",0,1078402127.66,14.3690004349,4.161568745,0
2003,"SUR",1,1271196078.43,8.11800003052,4.719875395,0
2004,"SUR",0,1484092538.41,9.48999977112,6.076047814,0
2005,"SUR",0,1793754804.7,8.65299987793,6.403086288,0
2006,"SUR",0,2626380435.18,7.66300010681,9.499626942,0
2007,"SUR",0,2936612021.86,7.66800022125,14.11,0
2008,"SUR",0,3532969034.61,14.8159999847,21.06,0
2009,"SUR",0,3875409836.07,9.02000045776,31.36,0
2010,"SUR",0,4368398047.64,7.55999994278,31.59,0
2011,"SUR",0,4422276621.79,6.90399980545,32.0,0
2012,"SUR",0,4980000000.0,6.24800014496,34.6812,0
2013,"SUR",0,5145757575.76,4.84000015259,37.4,0
2014,"SUR",0,5240606060.61,6.94000005722,40.08,0
1960,"SVK",0,0,0,0,0
1961,"SVK",0,0,0,0,0
1962,"SVK",0,0,0,0,0
1963,"SVK",0,0,0,0,0
1964,"SVK",0,0,0,0,0
1965,"SVK",0,0,0,0,0
1966,"SVK",0,0,0,0,0
1967,"SVK",0,0,0,0,0
1968,"SVK",0,0,0,0,0
1969,"SVK",0,0,0,0,0
1970,"SVK",0,0,0,0,0
1971,"SVK",0,0,0,0,0
1972,"SVK",0,0,0,0,0
1973,"SVK",0,0,0,0,0
1974,"SVK",0,0,0,0,0
1975,"SVK",0,0,0,0,0
1976,"SVK",0,0,0,0,0
1977,"SVK",0,0,0,0,0
1978,"SVK",0,0,0,0,0
1979,"SVK",0,0,0,0,0
1980,"SVK",0,0,0,0,0
1981,"SVK",0,0,0,0,0
1982,"SVK",0,0,0,0,0
1983,"SVK",0,0,0,0,0
1984,"SVK",0,0,0,0,0
1985,"SVK",0,0,0,0,0
1986,"SVK",0,0,0,0,0
1987,"SVK",0,0,0,0,0
1988,"SVK",0,0,0,0,0
1989,"SVK",0,0,0,0,0
1990,"SVK",0,12694544692.7,0,0.0,0
1991,"SVK",0,14213045493.9,12.329000473,0.0,0
1992,"SVK",0,15431288006.2,12.3009996414,0.0,0
1993,"SVK",0,16452201101.0,12.1999998093,0.127829232,0
1994,"SVK",0,20079363625.6,13.6540002823,0.318509704,0
1995,"SVK",0,25733043137.3,13.109000206,0.523210163,0
1996,"SVK",0,27821913815.0,11.3409996033,0.783290109,0
1997,"SVK",0,27660149541.2,11.8940000534,1.173381014,0
1998,"SVK",0,29828899205.7,12.1870002747,2.689809786,0
1999,"SVK",0,30415095887.5,15.9469995499,5.437758139,0
2000,"SVK",0,29114875621.9,19.0620002747,9.426803201,0
2001,"SVK",0,30703017449.7,19.3819999695,12.52832185,0
2002,"SVK",0,35083608131.0,18.7210006714,40.14,0
2003,"SVK",0,46731767494.4,17.1200008392,43.04,0
2004,"SVK",1,57240535137.8,18.5990009308,52.89,0
2005,"SVK",0,62697540107.0,16.2560005188,55.19,0
2006,"SVK",1,70596729394.1,13.373000145,56.08,0
2007,"SVK",1,86304245825.3,11.142999649,61.8,0
2008,"SVK",0,1.00324627215e+11,9.50800037384,66.05,0
2009,"SVK",0,88945625173.7,12.0249996185,70.0,0
2010,"SVK",1,89501012915.7,14.3789997101,75.71,0
2011,"SVK",0,98181259740.1,13.6169996262,74.43999717,0
2012,"SVK",0,93413992955.9,13.9630002975,76.70999012,0
2013,"SVK",1,98478349315.3,14.2209997177,77.8826,0
2014,"SVK",0,1.00760596988e+11,13.1840000153,79.98,0
1960,"SVN",0,0,0,0,0
1961,"SVN",0,0,0,0,0
1962,"SVN",0,0,0,0,0
1963,"SVN",0,0,0,0,0
1964,"SVN",0,0,0,0,0
1965,"SVN",0,0,0,0,0
1966,"SVN",0,0,0,0,0
1967,"SVN",0,0,0,0,0
1968,"SVN",0,0,0,0,0
1969,"SVN",0,0,0,0,0
