"unique.id";"datetime";"country";"Year";"WeekDay";"Hour"
430;2012-10-11 08:00:00;"USA";"2012";"Qui";"08"
431;2012-10-11 14:06:00;"USA";"2012";"Qui";"14"
432;2012-10-11 19:30:00;"USA";"2012";"Qui";"19"
433;2012-10-11 19:30:00;"USA";"2012";"Qui";"19"
434;2012-10-11 19:45:00;"USA";"2012";"Qui";"19"
435;2012-10-11 20:00:00;"USA";"2012";"Qui";"20"
436;2012-10-11 20:30:00;"USA";"2012";"Qui";"20"
437;2012-10-11 20:42:00;"USA";"2012";"Qui";"20"
438;2012-10-11 21:00:00;"USA";"2012";"Qui";"21"
439;2012-10-11 21:01:00;"USA";"2012";"Qui";"21"
440;2012-10-11 22:15:00;"USA";"2012";"Qui";"22"
441;2012-10-11 00:00:00;"USA";"2012";"Qui";"00"
442;2013-10-11 01:00:00;"USA";"2013";"Sex";"01"
443;2013-10-11 03:00:00;"CAN";"2013";"Sex";"03"
444;2013-10-11 06:13:00;"USA";"2013";"Sex";"06"
445;2013-10-11 09:05:00;"USA";"2013";"Sex";"09"
446;2013-10-11 16:01:00;"CAN";"2013";"Sex";"16"
447;2013-10-11 16:35:00;"USA";"2013";"Sex";"16"
448;2013-10-11 19:00:00;"USA";"2013";"Sex";"19"
449;2013-10-11 19:00:00;"USA";"2013";"Sex";"19"
450;2013-10-11 19:33:00;"USA";"2013";"Sex";"19"
451;2013-10-11 19:50:00;"USA";"2013";"Sex";"19"
452;2013-10-11 20:00:00;"CAN";"2013";"Sex";"20"
453;2013-10-11 20:00:00;"USA";"2013";"Sex";"20"
454;2013-10-11 20:00:00;"USA";"2013";"Sex";"20"
455;2013-10-11 20:00:00;"USA";"2013";"Sex";"20"
456;2013-10-11 20:00:00;"USA";"2013";"Sex";"20"
457;2013-10-11 20:15:00;"USA";"2013";"Sex";"20"
458;2013-10-11 20:15:00;"USA";"2013";"Sex";"20"
459;2013-10-11 20:20:00;"USA";"2013";"Sex";"20"
460;2013-10-11 20:45:00;"USA";"2013";"Sex";"20"
461;2013-10-11 21:00:00;"USA";"2013";"Sex";"21"
462;2013-10-11 21:00:00;"USA";"2013";"Sex";"21"
463;2013-10-11 22:00:00;"USA";"2013";"Sex";"22"
464;2013-10-11 22:00:00;"USA";"2013";"Sex";"22"
465;2013-10-11 22:08:00;"USA";"2013";"Sex";"22"
466;2013-10-11 22:10:00;"USA";"2013";"Sex";"22"
467;2013-10-11 22:18:00;"CAN";"2013";"Sex";"22"
468;2013-10-11 23:00:00;"USA";"2013";"Sex";"23"
469;2013-10-11 23:15:00;"USA";"2013";"Sex";"23"
470;1966-10-01 19:00:00;"CAN";"1966";"Sáb";"19"
471;1966-10-01 20:00:00;"USA";"1966";"Sáb";"20"
472;1966-10-01 22:00:00;"USA";"1966";"Sáb";"22"
473;1966-10-01 22:30:00;"USA";"1966";"Sáb";"22"
474;1966-10-01 23:00:00;"USA";"1966";"Sáb";"23"
475;1968-10-01 00:00:00;"USA";"1968";"Ter";"00"
476;1968-10-01 15:00:00;"PER";"1968";"Ter";"15"
477;1968-10-01 20:00:00;"USA";"1968";"Ter";"20"
478;1970-10-01 01:00:00;"CAN";"1970";"Qui";"01"
479;1970-10-01 16:00:00;"USA";"1970";"Qui";"16"
480;1970-10-01 17:30:00;"USA";"1970";"Qui";"17"
481;1970-10-01 19:00:00;"USA";"1970";"Qui";"19"
482;1970-10-01 21:00:00;"USA";"1970";"Qui";"21"
483;1971-10-01 22:00:00;"USA";"1971";"Sex";"22"
484;1972-10-01 01:00:00;"USA";"1972";"Dom";"01"
485;1972-10-01 04:00:00;"USA";"1972";"Dom";"04"
486;1972-10-01 20:00:00;"USA";"1972";"Dom";"20"
487;1972-10-01 23:00:00;"USA";"1972";"Dom";"23"
488;1972-10-01 00:00:00;"USA";"1972";"Dom";"00"
489;1973-10-01 01:00:00;"USA";"1973";"Seg";"01"
490;1973-10-01 15:00:00;"USA";"1973";"Seg";"15"
491;1973-10-01 20:00:00;"USA";"1973";"Seg";"20"
492;1973-10-01 21:00:00;"USA";"1973";"Seg";"21"
493;1973-10-01 21:30:00;"USA";"1973";"Seg";"21"
494;1973-10-01 21:30:00;"USA";"1973";"Seg";"21"
495;1973-10-01 22:45:00;"USA";"1973";"Seg";"22"
496;1974-10-01 01:00:00;"USA";"1974";"Ter";"01"
497;1974-10-01 18:00:00;"USA";"1974";"Ter";"18"
498;1974-10-01 20:00:00;"TUR";"1974";"Ter";"20"
499;1974-10-01 20:00:00;"USA";"1974";"Ter";"20"
500;1974-10-01 21:00:00;"USA";"1974";"Ter";"21"
501;1975-10-01 15:30:00;"BEL";"1975";"Qua";"15"
502;1975-10-01 22:00:00;"USA";"1975";"Qua";"22"
503;1976-10-01 07:00:00;"USA";"1976";"Sex";"07"
504;1976-10-01 19:00:00;"USA";"1976";"Sex";"19"
505;1976-10-01 21:00:00;"USA";"1976";"Sex";"21"
506;1977-10-01 19:00:00;"USA";"1977";"Sáb";"19"
507;1977-10-01 22:00:00;"USA";"1977";"Sáb";"22"
508;1978-10-01 00:00:00;"USA";"1978";"Dom";"00"
509;1978-10-01 20:00:00;"USA";"1978";"Dom";"20"
510;1978-10-01 23:15:00;"USA";"1978";"Dom";"23"
511;1979-10-01 12:00:00;"GBR";"1979";"Seg";"12"
512;1979-10-01 16:00:00;"USA";"1979";"Seg";"16"
513;1979-10-01 19:00:00;"USA";"1979";"Seg";"19"
514;1979-10-01 21:00:00;"USA";"1979";"Seg";"21"
515;1979-10-01 21:00:00;"USA";"1979";"Seg";"21"
516;1979-10-01 21:00:00;"USA";"1979";"Seg";"21"
517;1979-10-01 23:00:00;"USA";"1979";"Seg";"23"
518;1980-10-01 01:30:00;"USA";"1980";"Qua";"01"
519;1980-10-01 20:00:00;"USA";"1980";"Qua";"20"
520;1980-10-01 21:00:00;"USA";"1980";"Qua";"21"
521;1980-10-01 22:00:00;"USA";"1980";"Qua";"22"
522;1980-10-01 23:00:00;"USA";"1980";"Qua";"23"
523;1981-10-01 20:00:00;"USA";"1981";"Qui";"20"
524;1982-10-01 22:10:00;"USA";"1982";"Sex";"22"
525;1983-10-01 17:00:00;"GBR";"1983";"Sáb";"17"
526;1983-10-01 20:00:00;"USA";"1983";"Sáb";"20"
527;1983-10-01 21:00:00;"USA";"1983";"Sáb";"21"
528;1984-10-01 01:00:00;"USA";"1984";"Seg";"01"
529;1984-10-01 20:00:00;"USA";"1984";"Seg";"20"
530;1984-10-01 21:00:00;"USA";"1984";"Seg";"21"
531;1985-10-01 00:00:00;"USA";"1985";"Ter";"00"
532;1985-10-01 05:30:00;"USA";"1985";"Ter";"05"
533;1985-10-01 05:30:00;"USA";"1985";"Ter";"05"
534;1985-10-01 21:30:00;"USA";"1985";"Ter";"21"
535;1985-10-01 21:30:00;"USA";"1985";"Ter";"21"
536;1985-10-01 22:45:00;"USA";"1985";"Ter";"22"
537;1986-10-01 01:00:00;"USA";"1986";"Qua";"01"
538;1986-10-01 22:00:00;"USA";"1986";"Qua";"22"
539;1987-10-01 01:00:00;"USA";"1987";"Qui";"01"
540;1987-10-01 19:00:00;"CAN";"1987";"Qui";"19"
541;1987-10-01 20:00:00;"USA";"1987";"Qui";"20"
542;1987-10-01 21:00:00;"USA";"1987";"Qui";"21"
543;1987-10-01 23:00:00;"USA";"1987";"Qui";"23"
544;1987-10-01 23:00:00;"USA";"1987";"Qui";"23"
545;1989-10-01 16:00:00;"USA";"1989";"Dom";"16"
546;1989-10-01 18:00:00;"USA";"1989";"Dom";"18"
547;1989-10-01 20:00:00;"USA";"1989";"Dom";"20"
548;1989-10-01 20:00:00;"USA";"1989";"Dom";"20"
549;1989-10-01 21:30:00;"USA";"1989";"Dom";"21"
550;1989-10-01 21:30:00;"USA";"1989";"Dom";"21"
551;1990-10-01 17:00:00;"USA";"1990";"Seg";"17"
552;1990-10-01 20:00:00;"USA";"1990";"Seg";"20"
553;1990-10-01 22:15:00;"USA";"1990";"Seg";"22"
554;1991-10-01 14:45:00;"USA";"1991";"Ter";"14"
555;1991-10-01 17:00:00;"USA";"1991";"Ter";"17"
556;1991-10-01 18:00:00;"USA";"1991";"Ter";"18"
557;1991-10-01 18:30:00;"USA";"1991";"Ter";"18"
558;1991-10-01 20:30:00;"USA";"1991";"Ter";"20"
559;1991-10-01 21:30:00;"USA";"1991";"Ter";"21"
560;1991-10-01 22:00:00;"USA";"1991";"Ter";"22"
561;1992-10-01 01:30:00;"USA";"1992";"Qui";"01"
562;1992-10-01 17:30:00;"USA";"1992";"Qui";"17"
563;1992-10-01 18:00:00;"USA";"1992";"Qui";"18"
564;1992-10-01 19:00:00;"USA";"1992";"Qui";"19"
565;1993-10-01 02:00:00;"USA";"1993";"Sex";"02"
566;1993-10-01 20:00:00;"USA";"1993";"Sex";"20"
567;1993-10-01 20:00:00;"USA";"1993";"Sex";"20"
568;1994-10-01 11:30:00;"USA";"1994";"Sáb";"11"
569;1994-10-01 13:13:00;"USA";"1994";"Sáb";"13"
570;1994-10-01 17:00:00;"USA";"1994";"Sáb";"17"
571;1994-10-01 20:00:00;"USA";"1994";"Sáb";"20"
572;1994-10-01 20:00:00;"USA";"1994";"Sáb";"20"
573;1994-10-01 21:00:00;"USA";"1994";"Sáb";"21"
574;1994-10-01 23:00:00;"USA";"1994";"Sáb";"23"
575;1994-10-01 23:30:00;"USA";"1994";"Sáb";"23"
576;1995-10-01 12:00:00;"USA";"1995";"Dom";"12"
577;1995-10-01 14:00:00;"USA";"1995";"Dom";"14"
578;1995-10-01 16:30:00;"USA";"1995";"Dom";"16"
579;1995-10-01 17:00:00;"USA";"1995";"Dom";"17"
580;1995-10-01 18:30:00;"USA";"1995";"Dom";"18"
581;1995-10-01 21:00:00;"GBR";"1995";"Dom";"21"
582;1995-10-01 21:00:00;"USA";"1995";"Dom";"21"
583;1995-10-01 22:00:00;"USA";"1995";"Dom";"22"
584;1995-10-01 22:00:00;"USA";"1995";"Dom";"22"
585;1995-10-01 22:30:00;"USA";"1995";"Dom";"22"
586;1995-10-01 22:30:00;"USA";"1995";"Dom";"22"
587;1995-10-01 23:00:00;"USA";"1995";"Dom";"23"
588;1996-10-01 01:00:00;"USA";"1996";"Ter";"01"
589;1996-10-01 05:30:00;"USA";"1996";"Ter";"05"
590;1996-10-01 08:00:00;"USA";"1996";"Ter";"08"
591;1996-10-01 17:00:00;"USA";"1996";"Ter";"17"
592;1996-10-01 18:00:00;"USA";"1996";"Ter";"18"
593;1996-10-01 22:30:00;"USA";"1996";"Ter";"22"
594;1997-10-01 00:00:00;"USA";"1997";"Qua";"00"
595;1997-10-01 01:20:00;"USA";"1997";"Qua";"01"
596;1997-10-01 03:00:00;"USA";"1997";"Qua";"03"
597;1997-10-01 09:00:00;"USA";"1997";"Qua";"09"
598;1997-10-01 19:00:00;"USA";"1997";"Qua";"19"
599;1997-10-01 19:00:00;"USA";"1997";"Qua";"19"
600;1997-10-01 21:00:00;"USA";"1997";"Qua";"21"
601;1997-10-01 21:30:00;"USA";"1997";"Qua";"21"
602;1997-10-01 21:30:00;"USA";"1997";"Qua";"21"
603;1997-10-01 21:55:00;"USA";"1997";"Qua";"21"
604;1997-10-01 22:00:00;"USA";"1997";"Qua";"22"
605;1997-10-01 23:15:00;"USA";"1997";"Qua";"23"
606;1998-10-01 00:00:00;"USA";"1998";"Qui";"00"
607;1998-10-01 00:10:00;"USA";"1998";"Qui";"00"
608;1998-10-01 01:30:00;"USA";"1998";"Qui";"01"
609;1998-10-01 02:00:00;"USA";"1998";"Qui";"02"
610;1998-10-01 04:30:00;"USA";"1998";"Qui";"04"
611;1998-10-01 05:30:00;"USA";"1998";"Qui";"05"
612;1998-10-01 08:00:00;"USA";"1998";"Qui";"08"
613;1998-10-01 10:00:00;"USA";"1998";"Qui";"10"
614;1998-10-01 13:30:00;"USA";"1998";"Qui";"13"
615;1998-10-01 16:00:00;"USA";"1998";"Qui";"16"
616;1998-10-01 18:50:00;"USA";"1998";"Qui";"18"
617;1998-10-01 18:56:00;"USA";"1998";"Qui";"18"
618;1998-10-01 21:00:00;"USA";"1998";"Qui";"21"
619;1998-10-01 21:00:00;"MEX";"1998";"Qui";"21"
620;1998-10-01 21:00:00;"GBR";"1998";"Qui";"21"
621;1998-10-01 21:15:00;"USA";"1998";"Qui";"21"
622;1998-10-01 22:30:00;"USA";"1998";"Qui";"22"
623;1998-10-01 23:10:00;"USA";"1998";"Qui";"23"
624;1999-10-01 00:30:00;"USA";"1999";"Sex";"00"
625;1999-10-01 01:00:00;"USA";"1999";"Sex";"01"
626;1999-10-01 04:00:00;"USA";"1999";"Sex";"04"
627;1999-10-01 04:40:00;"USA";"1999";"Sex";"04"
628;1999-10-01 17:00:00;"USA";"1999";"Sex";"17"
629;1999-10-01 18:12:00;"USA";"1999";"Sex";"18"
630;1999-10-01 19:00:00;"USA";"1999";"Sex";"19"
631;1999-10-01 20:00:00;"USA";"1999";"Sex";"20"
632;1999-10-01 22:05:00;"USA";"1999";"Sex";"22"
633;1999-10-01 23:00:00;"BEL";"1999";"Sex";"23"
634;2000-10-01 01:00:00;"USA";"2000";"Dom";"01"
635;2000-10-01 01:30:00;"USA";"2000";"Dom";"01"
636;2000-10-01 09:00:00;"CAN";"2000";"Dom";"09"
637;2000-10-01 13:00:00;"CHN";"2000";"Dom";"13"
638;2000-10-01 14:00:00;"USA";"2000";"Dom";"14"
639;2000-10-01 18:00:00;"USA";"2000";"Dom";"18"
640;2000-10-01 19:40:00;"USA";"2000";"Dom";"19"
641;2000-10-01 20:00:00;"USA";"2000";"Dom";"20"
642;2000-10-01 20:00:00;"USA";"2000";"Dom";"20"
643;2000-10-01 20:00:00;"GBR";"2000";"Dom";"20"
644;2000-10-01 20:00:00;"USA";"2000";"Dom";"20"
645;2000-10-01 20:45:00;"USA";"2000";"Dom";"20"
646;2000-10-01 21:00:00;"USA";"2000";"Dom";"21"
647;2000-10-01 21:30:00;"USA";"2000";"Dom";"21"
648;2000-10-01 21:30:00;"USA";"2000";"Dom";"21"
649;2000-10-01 22:00:00;"AUS";"2000";"Dom";"22"
650;2000-10-01 22:00:00;"USA";"2000";"Dom";"22"
651;2000-10-01 23:15:00;"USA";"2000";"Dom";"23"
652;2001-10-01 01:05:00;"USA";"2001";"Seg";"01"
653;2001-10-01 19:00:00;"USA";"2001";"Seg";"19"
654;2001-10-01 20:30:00;"USA";"2001";"Seg";"20"
655;2001-10-01 20:35:00;"USA";"2001";"Seg";"20"
656;2001-10-01 21:00:00;"USA";"2001";"Seg";"21"
657;2001-10-01 22:00:00;"USA";"2001";"Seg";"22"
658;2001-10-01 22:30:00;"USA";"2001";"Seg";"22"
659;2001-10-01 22:30:00;"USA";"2001";"Seg";"22"
660;2001-10-01 00:00:00;"PER";"2001";"Seg";"00"
661;2002-10-01 00:30:00;"USA";"2002";"Ter";"00"
662;2002-10-01 02:00:00;"USA";"2002";"Ter";"02"
663;2002-10-01 03:00:00;"USA";"2002";"Ter";"03"
664;2002-10-01 05:30:00;"USA";"2002";"Ter";"05"
665;2002-10-01 05:30:00;"USA";"2002";"Ter";"05"
666;2002-10-01 05:30:00;"USA";"2002";"Ter";"05"
667;2002-10-01 05:30:00;"USA";"2002";"Ter";"05"
668;2002-10-01 05:35:00;"USA";"2002";"Ter";"05"
669;2002-10-01 05:35:00;"USA";"2002";"Ter";"05"
670;2002-10-01 05:42:00;"USA";"2002";"Ter";"05"
671;2002-10-01 05:43:00;"USA";"2002";"Ter";"05"
672;2002-10-01 05:45:00;"USA";"2002";"Ter";"05"
673;2002-10-01 05:45:00;"USA";"2002";"Ter";"05"
674;2002-10-01 05:45:00;"USA";"2002";"Ter";"05"
675;2002-10-01 06:30:00;"USA";"2002";"Ter";"06"
676;2002-10-01 07:30:00;"USA";"2002";"Ter";"07"
677;2002-10-01 08:30:00;"USA";"2002";"Ter";"08"
678;2002-10-01 09:00:00;"USA";"2002";"Ter";"09"
679;2002-10-01 13:35:00;"GRC";"2002";"Ter";"13"
680;2002-10-01 14:00:00;"USA";"2002";"Ter";"14"
681;2002-10-01 15:00:00;"USA";"2002";"Ter";"15"
682;2002-10-01 16:00:00;"USA";"2002";"Ter";"16"
683;2002-10-01 17:56:00;"USA";"2002";"Ter";"17"
684;2002-10-01 18:00:00;"USA";"2002";"Ter";"18"
685;2002-10-01 19:20:00;"USA";"2002";"Ter";"19"
686;2002-10-01 19:50:00;"USA";"2002";"Ter";"19"
687;2002-10-01 20:30:00;"USA";"2002";"Ter";"20"
688;2002-10-01 22:00:00;"USA";"2002";"Ter";"22"
689;2002-10-01 22:30:00;"USA";"2002";"Ter";"22"
690;2002-10-01 23:20:00;"USA";"2002";"Ter";"23"
691;2003-10-01 00:00:00;"USA";"2003";"Qua";"00"
692;2003-10-01 00:20:00;"USA";"2003";"Qua";"00"
693;2003-10-01 02:00:00;"CAN";"2003";"Qua";"02"
694;2003-10-01 05:40:00;"USA";"2003";"Qua";"05"
695;2003-10-01 16:00:00;"USA";"2003";"Qua";"16"
696;2003-10-01 18:00:00;"USA";"2003";"Qua";"18"
697;2003-10-01 20:05:00;"USA";"2003";"Qua";"20"
698;2003-10-01 21:00:00;"USA";"2003";"Qua";"21"
699;2003-10-01 21:00:00;"USA";"2003";"Qua";"21"
700;2003-10-01 21:30:00;"USA";"2003";"Qua";"21"
701;2003-10-01 22:00:00;"USA";"2003";"Qua";"22"
702;2003-10-01 22:30:00;"CAN";"2003";"Qua";"22"
703;2003-10-01 22:40:00;"CAN";"2003";"Qua";"22"
704;2003-10-01 23:00:00;"USA";"2003";"Qua";"23"
705;2004-10-01 04:32:00;"USA";"2004";"Sex";"04"
706;2004-10-01 16:00:00;"USA";"2004";"Sex";"16"
707;2004-10-01 17:00:00;"USA";"2004";"Sex";"17"
708;2004-10-01 20:00:00;"USA";"2004";"Sex";"20"
709;2004-10-01 20:27:00;"USA";"2004";"Sex";"20"
710;2004-10-01 20:50:00;"USA";"2004";"Sex";"20"
711;2004-10-01 23:00:00;"GBR";"2004";"Sex";"23"
712;2004-10-01 23:00:00;"USA";"2004";"Sex";"23"
713;2004-10-01 23:15:00;"CAN";"2004";"Sex";"23"
714;2005-10-01 00:00:00;"USA";"2005";"Sáb";"00"
715;2005-10-01 00:00:00;"USA";"2005";"Sáb";"00"
716;2005-10-01 00:30:00;"USA";"2005";"Sáb";"00"
717;2005-10-01 00:40:00;"USA";"2005";"Sáb";"00"
718;2005-10-01 00:53:00;"USA";"2005";"Sáb";"00"
719;2005-10-01 00:57:00;"USA";"2005";"Sáb";"00"
720;2005-10-01 00:57:00;"USA";"2005";"Sáb";"00"
721;2005-10-01 01:00:00;"USA";"2005";"Sáb";"01"
722;2005-10-01 01:00:00;"USA";"2005";"Sáb";"01"
723;2005-10-01 01:00:00;"USA";"2005";"Sáb";"01"
724;2005-10-01 01:00:00;"USA";"2005";"Sáb";"01"
725;2005-10-01 01:00:00;"USA";"2005";"Sáb";"01"
726;2005-10-01 01:00:00;"USA";"2005";"Sáb";"01"
727;2005-10-01 01:00:00;"USA";"2005";"Sáb";"01"
728;2005-10-01 01:00:00;"USA";"2005";"Sáb";"01"
729;2005-10-01 01:00:00;"USA";"2005";"Sáb";"01"
730;2005-10-01 01:00:00;"USA";"2005";"Sáb";"01"
731;2005-10-01 01:03:00;"USA";"2005";"Sáb";"01"
732;2005-10-01 01:08:00;"USA";"2005";"Sáb";"01"
733;2005-10-01 01:10:00;"USA";"2005";"Sáb";"01"
734;2005-10-01 01:10:00;"USA";"2005";"Sáb";"01"
735;2005-10-01 01:10:00;"USA";"2005";"Sáb";"01"
736;2005-10-01 01:10:00;"USA";"2005";"Sáb";"01"
737;2005-10-01 01:10:00;"USA";"2005";"Sáb";"01"
738;2005-10-01 01:10:00;"USA";"2005";"Sáb";"01"
739;2005-10-01 01:10:00;"USA";"2005";"Sáb";"01"
740;2005-10-01 01:10:00;"USA";"2005";"Sáb";"01"
741;2005-10-01 01:10:00;"USA";"2005";"Sáb";"01"
742;2005-10-01 03:00:00;"USA";"2005";"Sáb";"03"
743;2005-10-01 06:30:00;"USA";"2005";"Sáb";"06"
744;2005-10-01 08:22:00;"USA";"2005";"Sáb";"08"
745;2005-10-01 08:30:00;"USA";"2005";"Sáb";"08"
746;2005-10-01 09:30:00;"USA";"2005";"Sáb";"09"
747;2005-10-01 12:00:00;"USA";"2005";"Sáb";"12"
748;2005-10-01 15:00:00;"USA";"2005";"Sáb";"15"
749;2005-10-01 17:00:00;"USA";"2005";"Sáb";"17"
750;2005-10-01 18:00:00;"USA";"2005";"Sáb";"18"
751;2005-10-01 19:58:00;"USA";"2005";"Sáb";"19"
752;2005-10-01 20:05:00;"USA";"2005";"Sáb";"20"
753;2005-10-01 20:05:00;"USA";"2005";"Sáb";"20"
754;2005-10-01 20:08:00;"CAN";"2005";"Sáb";"20"
755;2005-10-01 20:30:00;"USA";"2005";"Sáb";"20"
756;2005-10-01 21:30:00;"USA";"2005";"Sáb";"21"
757;2005-10-01 21:30:00;"USA";"2005";"Sáb";"21"
758;2005-10-01 21:35:00;"GBR";"2005";"Sáb";"21"
759;2005-10-01 21:41:00;"CAN";"2005";"Sáb";"21"
760;2005-10-01 22:00:00;"USA";"2005";"Sáb";"22"
761;2005-10-01 23:00:00;"USA";"2005";"Sáb";"23"
762;2006-10-01 01:00:00;"USA";"2006";"Dom";"01"
763;2006-10-01 01:00:00;"USA";"2006";"Dom";"01"
764;2006-10-01 01:20:00;"TUR";"2006";"Dom";"01"
765;2006-10-01 01:30:00;"USA";"2006";"Dom";"01"
766;2006-10-01 02:20:00;"USA";"2006";"Dom";"02"
767;2006-10-01 12:00:00;"USA";"2006";"Dom";"12"
768;2006-10-01 12:30:00;"USA";"2006";"Dom";"12"
769;2006-10-01 14:00:00;"USA";"2006";"Dom";"14"
770;2006-10-01 14:00:00;"USA";"2006";"Dom";"14"
771;2006-10-01 15:05:00;"USA";"2006";"Dom";"15"
772;2006-10-01 17:00:00;"USA";"2006";"Dom";"17"
773;2006-10-01 17:00:00;"USA";"2006";"Dom";"17"
774;2006-10-01 19:20:00;"USA";"2006";"Dom";"19"
775;2006-10-01 19:45:00;"USA";"2006";"Dom";"19"
776;2006-10-01 19:48:00;"USA";"2006";"Dom";"19"
777;2006-10-01 20:18:00;"USA";"2006";"Dom";"20"
778;2006-10-01 20:19:00;"USA";"2006";"Dom";"20"
779;2006-10-01 20:24:00;"USA";"2006";"Dom";"20"
780;2006-10-01 20:34:00;"USA";"2006";"Dom";"20"
781;2006-10-01 21:00:00;"USA";"2006";"Dom";"21"
782;2006-10-01 21:00:00;"USA";"2006";"Dom";"21"
783;2006-10-01 21:15:00;"USA";"2006";"Dom";"21"
784;2006-10-01 22:00:00;"USA";"2006";"Dom";"22"
785;2006-10-01 22:18:00;"USA";"2006";"Dom";"22"
786;2006-10-01 23:00:00;"USA";"2006";"Dom";"23"
787;2006-10-01 23:00:00;"USA";"2006";"Dom";"23"
788;2006-10-01 23:00:00;"USA";"2006";"Dom";"23"
789;2006-10-01 23:00:00;"USA";"2006";"Dom";"23"
790;2006-10-01 23:15:00;"USA";"2006";"Dom";"23"
791;2006-10-01 23:15:00;"USA";"2006";"Dom";"23"
792;2006-10-01 23:15:00;"USA";"2006";"Dom";"23"
793;2006-10-01 23:15:00;"USA";"2006";"Dom";"23"
794;2006-10-01 23:15:00;"USA";"2006";"Dom";"23"
795;2006-10-01 23:15:00;"USA";"2006";"Dom";"23"
796;2006-10-01 23:15:00;"USA";"2006";"Dom";"23"
797;2006-10-01 23:15:00;"USA";"2006";"Dom";"23"
798;2006-10-01 23:15:00;"USA";"2006";"Dom";"23"
799;2006-10-01 23:17:00;"USA";"2006";"Dom";"23"
800;2006-10-01 23:20:00;"USA";"2006";"Dom";"23"
801;2006-10-01 23:20:00;"USA";"2006";"Dom";"23"
802;2006-10-01 23:20:00;"USA";"2006";"Dom";"23"
803;2006-10-01 23:20:00;"USA";"2006";"Dom";"23"
804;2006-10-01 23:20:00;"USA";"2006";"Dom";"23"
805;2006-10-01 23:20:00;"USA";"2006";"Dom";"23"
806;2006-10-01 23:27:00;"USA";"2006";"Dom";"23"
807;2006-10-01 23:30:00;"USA";"2006";"Dom";"23"
808;2006-10-01 23:32:00;"USA";"2006";"Dom";"23"
809;2006-10-01 23:40:00;"USA";"2006";"Dom";"23"
810;2007-10-01 00:00:00;"USA";"2007";"Seg";"00"
811;2007-10-01 00:00:00;"USA";"2007";"Seg";"00"
812;2007-10-01 00:02:00;"USA";"2007";"Seg";"00"
813;2007-10-01 01:00:00;"CAN";"2007";"Seg";"01"
814;2007-10-01 02:00:00;"AUS";"2007";"Seg";"02"
815;2007-10-01 04:00:00;"USA";"2007";"Seg";"04"
816;2007-10-01 09:50:00;"USA";"2007";"Seg";"09"
817;2007-10-01 13:00:00;"USA";"2007";"Seg";"13"
818;2007-10-01 17:10:00;"USA";"2007";"Seg";"17"
819;2007-10-01 19:00:00;"USA";"2007";"Seg";"19"
820;2007-10-01 19:30:00;"USA";"2007";"Seg";"19"
821;2007-10-01 20:00:00;"USA";"2007";"Seg";"20"
822;2007-10-01 20:00:00;"CAN";"2007";"Seg";"20"
823;2007-10-01 20:00:00;"USA";"2007";"Seg";"20"
824;2007-10-01 21:00:00;"USA";"2007";"Seg";"21"
825;2007-10-01 21:00:00;"USA";"2007";"Seg";"21"
826;2007-10-01 21:00:00;"USA";"2007";"Seg";"21"
827;2007-10-01 22:30:00;"USA";"2007";"Seg";"22"
828;2008-10-01 00:00:00;"USA";"2008";"Qua";"00"
829;2008-10-01 00:24:00;"MYS";"2008";"Qua";"00"
830;2008-10-01 01:00:00;"USA";"2008";"Qua";"01"
831;2008-10-01 01:00:00;"USA";"2008";"Qua";"01"
832;2008-10-01 05:00:00;"USA";"2008";"Qua";"05"
833;2008-10-01 06:20:00;"USA";"2008";"Qua";"06"
834;2008-10-01 06:30:00;"USA";"2008";"Qua";"06"
835;2008-10-01 08:00:00;"USA";"2008";"Qua";"08"
836;2008-10-01 09:00:00;"USA";"2008";"Qua";"09"
837;2008-10-01 09:45:00;"USA";"2008";"Qua";"09"
838;2008-10-01 11:00:00;"USA";"2008";"Qua";"11"
839;2008-10-01 19:00:00;"USA";"2008";"Qua";"19"
840;2008-10-01 19:12:00;"USA";"2008";"Qua";"19"
841;2008-10-01 19:40:00;"CAN";"2008";"Qua";"19"
842;2008-10-01 20:00:00;"USA";"2008";"Qua";"20"
843;2008-10-01 20:00:00;"USA";"2008";"Qua";"20"
844;2008-10-01 20:00:00;"USA";"2008";"Qua";"20"
845;2008-10-01 20:00:00;"USA";"2008";"Qua";"20"
846;2008-10-01 20:00:00;"USA";"2008";"Qua";"20"
847;2008-10-01 20:03:00;"USA";"2008";"Qua";"20"
848;2008-10-01 20:45:00;"USA";"2008";"Qua";"20"
849;2008-10-01 20:45:00;"USA";"2008";"Qua";"20"
850;2008-10-01 21:00:00;"USA";"2008";"Qua";"21"
851;2008-10-01 21:00:00;"ARM";"2008";"Qua";"21"
852;2008-10-01 21:30:00;"USA";"2008";"Qua";"21"
853;2008-10-01 22:00:00;"USA";"2008";"Qua";"22"
854;2008-10-01 22:30:00;"USA";"2008";"Qua";"22"
855;2008-10-01 22:45:00;"USA";"2008";"Qua";"22"
856;2008-10-01 22:55:00;"USA";"2008";"Qua";"22"
857;2009-10-01 04:30:00;"USA";"2009";"Qui";"04"
858;2009-10-01 08:00:00;"USA";"2009";"Qui";"08"
859;2009-10-01 09:00:00;"USA";"2009";"Qui";"09"
860;2009-10-01 15:38:00;"USA";"2009";"Qui";"15"
861;2009-10-01 18:00:00;"USA";"2009";"Qui";"18"
862;2009-10-01 20:00:00;"USA";"2009";"Qui";"20"
