"year","country","value"
2006,"BTN",3.0999999046325697
2007,"BTN",3.70000004768372
2008,"BTN",3.7409999370575
2009,"BTN",3.9600000381469704
2010,"BTN",3.3199999332427996
2011,"BTN",3.2300000190734903
2012,"BTN",2.04999995231628
2013,"BTN",2.8699998855590803
2014,"BTN",2.63000011444092
2015,"BTN",2.4500000476837203
2016,"BTN",2.3840000629425
1991,"BWA",13.8199996948242
1992,"BWA",15.680999755859402
1993,"BWA",17.5370006561279
1994,"BWA",21.2000007629395
1995,"BWA",21.6870002746582
1996,"BWA",21.5
1997,"BWA",20.4780006408691
1998,"BWA",20.7999992370605
1999,"BWA",18.3540000915527
2000,"BWA",15.8000001907349
2001,"BWA",18.5400009155273
2002,"BWA",20.9839992523193
2003,"BWA",23.7999992370605
2004,"BWA",22.163999557495103
2005,"BWA",20.5170001983643
2006,"BWA",17.840000152587898
2007,"BWA",18.4349994659424
2008,"BWA",12.923999786377001
2009,"BWA",15.423999786377001
2010,"BWA",17.8600006103516
2011,"BWA",17.621000289917
2012,"BWA",17.4139995574951
2013,"BWA",17.4309997558594
2014,"BWA",17.0750007629395
2015,"BWA",17.8560009002686
2016,"BWA",18.372999191284197
1991,"CAF",6.69000005722046
1992,"CAF",6.66599988937378
1993,"CAF",6.69099998474121
1994,"CAF",6.82299995422363
1995,"CAF",6.75
1996,"CAF",6.60699987411499
1997,"CAF",6.80399990081787
1998,"CAF",6.76200008392334
1999,"CAF",6.769000053405759
2000,"CAF",6.70900011062622
2001,"CAF",6.741000175476071
2002,"CAF",6.7480001449585
2003,"CAF",6.669000148773191
2004,"CAF",6.7930002212524405
2005,"CAF",6.79500007629395
2006,"CAF",6.82000017166138
2007,"CAF",6.80999994277954
2008,"CAF",6.7670001983642605
2009,"CAF",6.75
2010,"CAF",6.7519998550415
2011,"CAF",6.735000133514401
2012,"CAF",6.72399997711182
2013,"CAF",6.21199989318848
2014,"CAF",6.631999969482419
2015,"CAF",6.764999866485599
2016,"CAF",6.86700010299683
1991,"CAN",10.3000001907349
1992,"CAN",11.1999998092651
1993,"CAN",11.3999996185303
1994,"CAN",10.3999996185303
1995,"CAN",9.5
1996,"CAN",9.60000038146973
1997,"CAN",9.10000038146973
1998,"CAN",8.300000190734862
1999,"CAN",7.599999904632571
2000,"CAN",6.800000190734861
2001,"CAN",7.199999809265139
2002,"CAN",7.699999809265139
2003,"CAN",7.599999904632571
2004,"CAN",7.199999809265139
2005,"CAN",6.800000190734861
2006,"CAN",6.300000190734861
2007,"CAN",6.0
2008,"CAN",6.099999904632571
2009,"CAN",8.300000190734862
2010,"CAN",8.10000038146973
2011,"CAN",7.5
2012,"CAN",7.300000190734861
2013,"CAN",7.099999904632571
2014,"CAN",6.900000095367429
2015,"CAN",6.900000095367429
2016,"CAN",7.07299995422363
1991,"CEB",10.4731233201174
1992,"CEB",10.539308038804801
1993,"CEB",11.793139129275401
1994,"CEB",11.891899851486098
1995,"CEB",10.833965801671699
1996,"CEB",10.1379483017301
